image_id,subset_type,dicom_path,dicom_readable,image_width,image_height,rows_tag,columns_tag,photometric_interpretation,bits_stored,pixel_spacing,dicom_error,pixel_readable,pixel_ndim,pixel_empty,pixel_shape,pixel_shape_matches_rows_columns,pixel_min,pixel_max,pixel_mean,pixel_has_nan,pixel_has_inf,pixel_error
11e41fba7056177c8654b7b7408a4ed3,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\11e41fba7056177c8654b7b7408a4ed3.dicom,True,2487,3056,3056,2487,MONOCHROME2,12,,,True,2,False,"(3056, 2487)",True,0.0,4095.0,2885.8044472618876,False,False,
1224f07d895107573588225f692e94f9,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1224f07d895107573588225f692e94f9.dicom,True,2040,2264,2264,2040,MONOCHROME1,12,,,True,2,False,"(2264, 2040)",True,0.0,4095.0,2246.7558791051756,False,False,
12268c1ea761140eafee75acabc44fb0,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12268c1ea761140eafee75acabc44fb0.dicom,True,2552,2980,2980,2552,MONOCHROME2,14,"['0.127', '0.127']",,True,2,False,"(2980, 2552)",True,2114.0,14823.0,9612.862246612736,False,False,
12399d5b08e5342ade37a56b9c9e5ac5,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12399d5b08e5342ade37a56b9c9e5ac5.dicom,True,2167,2971,2971,2167,MONOCHROME2,12,,,True,2,False,"(2971, 2167)",True,0.0,4095.0,2115.790222263918,False,False,
1245f853816564c0ee3f1b9e93521ff0,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1245f853816564c0ee3f1b9e93521ff0.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1494.6221926842206,False,False,
124ec853c372fcf7f4428b26b32be62f,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\124ec853c372fcf7f4428b26b32be62f.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1732.5686460141783,False,False,
1250c704cc9307bf84b43f1aca4d997b,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1250c704cc9307bf84b43f1aca4d997b.dicom,True,1920,2328,2328,1920,MONOCHROME1,12,,,True,2,False,"(2328, 1920)",True,0.0,4095.0,2139.4064509056416,False,False,
1254518b2893f58324e93f375cffbd6c,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1254518b2893f58324e93f375cffbd6c.dicom,True,2540,3072,3072,2540,MONOCHROME2,14,"['0.140', '0.140']",,True,2,False,"(3072, 2540)",True,0.0,16383.0,6543.929071189099,False,False,
1259ee6feb64a552e3521ddcb395888c,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1259ee6feb64a552e3521ddcb395888c.dicom,True,2540,3072,3072,2540,MONOCHROME2,14,"['0.140', '0.140']",,True,2,False,"(3072, 2540)",True,0.0,16383.0,7101.63443292733,False,False,
126ae7336c7776a82bf3c15c0c6751c0,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\126ae7336c7776a82bf3c15c0c6751c0.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,167.0,4095.0,1611.7804304711613,False,False,
12735a3e6ae44fe59babe2a618dbc450,normal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12735a3e6ae44fe59babe2a618dbc450.dicom,True,1994,2430,2430,1994,MONOCHROME2,12,"['0.175', '0.175']",,True,2,False,"(2430, 1994)",True,0.0,4031.0,2180.4573853246984,False,False,
127f66766091998a72268caf4ec34bef,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\127f66766091998a72268caf4ec34bef.dicom,True,2702,2644,2644,2702,MONOCHROME2,12,,,True,2,False,"(2644, 2702)",True,0.0,4062.0,1955.9218566456627,False,False,
1280dc55c1ff852024be232c2942e3fd,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1280dc55c1ff852024be232c2942e3fd.dicom,True,2978,3009,3009,2978,MONOCHROME2,12,,,True,2,False,"(3009, 2978)",True,0.0,4095.0,2637.3952506706432,False,False,
1283d5ba97663aef3b97ee4f1884e9f9,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1283d5ba97663aef3b97ee4f1884e9f9.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1838.5635124300734,False,False,
128f55a981d4192a2990946431a7469b,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\128f55a981d4192a2990946431a7469b.dicom,True,2644,3256,3256,2644,MONOCHROME2,14,"['0.127', '0.127']",,True,2,False,"(3256, 2644)",True,2114.0,14823.0,7676.776838035773,False,False,
1296335140a042ff0270825cdae2fa09,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1296335140a042ff0270825cdae2fa09.dicom,True,2588,2844,2844,2588,MONOCHROME2,14,"['0.127', '0.127']",,True,2,False,"(2844, 2588)",True,2114.0,14823.0,8143.922250020108,False,False,
129a1e7753432edd052a2cdbfbaee00e,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\129a1e7753432edd052a2cdbfbaee00e.dicom,True,2808,2823,2823,2808,MONOCHROME2,12,,,True,2,False,"(2823, 2808)",True,0.0,4095.0,2488.0028910112596,False,False,
12bd4c85000b33c532fb9d57b5f2a08e,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12bd4c85000b33c532fb9d57b5f2a08e.dicom,True,2540,3072,3072,2540,MONOCHROME2,14,"['0.140', '0.140']",,True,2,False,"(3072, 2540)",True,0.0,16383.0,10001.034633622457,False,False,
12ccbda1f9c224e5d5496cd7fe3d26d7,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12ccbda1f9c224e5d5496cd7fe3d26d7.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,151.0,4095.0,1574.3806672272858,False,False,
12d8de45e35e8b8c896109bfb46f8a82,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12d8de45e35e8b8c896109bfb46f8a82.dicom,True,2534,2954,2954,2534,MONOCHROME2,12,,,True,2,False,"(2954, 2534)",True,0.0,4095.0,2453.5251985321897,False,False,
12e0e910766f2d1b1ccda7c32051643f,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12e0e910766f2d1b1ccda7c32051643f.dicom,True,2540,3072,3072,2540,MONOCHROME2,14,"['0.140', '0.140']",,True,2,False,"(3072, 2540)",True,0.0,16383.0,9155.002683111876,False,False,
12eb6f4552609edfddfc69189e7c891e,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12eb6f4552609edfddfc69189e7c891e.dicom,True,2048,2500,2500,2048,MONOCHROME2,12,"['0.168', '0.168']",,True,2,False,"(2500, 2048)",True,0.0,4018.0,1644.9951318359374,False,False,
12ede510c82b53705e33fa758ff03131,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\12ede510c82b53705e33fa758ff03131.dicom,True,2596,2848,2848,2596,MONOCHROME2,14,"['0.127', '0.127']",,True,2,False,"(2848, 2596)",True,2114.0,14823.0,8257.064755522757,False,False,
1302aab3d9d19f6bcb9db728e3ce6306,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1302aab3d9d19f6bcb9db728e3ce6306.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,156.0,4095.0,1722.0381558641975,False,False,
13088cbf40717bace59ef0961554c08f,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13088cbf40717bace59ef0961554c08f.dicom,True,2876,3043,3043,2876,MONOCHROME2,12,,,True,2,False,"(3043, 2876)",True,0.0,4095.0,2601.1840573705495,False,False,
13183cb48b0aae02e88c3f45547d393a,normal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13183cb48b0aae02e88c3f45547d393a.dicom,True,2385,2362,2362,2385,MONOCHROME2,16,"['0.141', '0.141']",,True,2,False,"(2362, 2385)",True,0.0,65535.0,32074.390223258903,False,False,
131adb006bb6b9dcc365b3e645f8a47e,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\131adb006bb6b9dcc365b3e645f8a47e.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1661.366921657986,False,False,
133a63179438173357f3c4a705c59c06,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\133a63179438173357f3c4a705c59c06.dicom,True,2652,3264,3264,2652,MONOCHROME2,14,"['0.127', '0.127']",,True,2,False,"(3264, 2652)",True,2114.0,14823.0,9247.04130276262,False,False,
133e82d124d799fedca8146107d2c5e7,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\133e82d124d799fedca8146107d2c5e7.dicom,True,2547,2534,2534,2547,MONOCHROME2,12,,,True,2,False,"(2534, 2547)",True,0.0,4095.0,2634.5679306387974,False,False,
133ed9054828b0e75987e00217aef89d,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\133ed9054828b0e75987e00217aef89d.dicom,True,3000,3000,3000,3000,MONOCHROME2,12,,,True,2,False,"(3000, 3000)",True,0.0,4082.0,1863.9719985555555,False,False,
134cd4124bd1d75563cb47732742e331,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\134cd4124bd1d75563cb47732742e331.dicom,True,1832,2392,2392,1832,MONOCHROME1,12,,,True,2,False,"(2392, 1832)",True,0.0,4095.0,2088.211755022199,False,False,
135101b508a998968ea963ebacd63ecb,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\135101b508a998968ea963ebacd63ecb.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1406.4514894085166,False,False,
1374c483d258203eadf6c6a525899d51,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1374c483d258203eadf6c6a525899d51.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1747.3442244164737,False,False,
13776ecb39222a7aaace2d9721abebbe,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13776ecb39222a7aaace2d9721abebbe.dicom,True,3320,3222,3222,3320,MONOCHROME2,12,,,True,2,False,"(3222, 3320)",True,0.0,4095.0,2498.160421387599,False,False,
13ceff5f3d113919c224c8b42d3c2411,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13ceff5f3d113919c224c8b42d3c2411.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1829.069561692226,False,False,
13dbf07cb1c5273a89053346f7acf0f1,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13dbf07cb1c5273a89053346f7acf0f1.dicom,True,2851,2695,2695,2851,MONOCHROME2,12,,,True,2,False,"(2695, 2851)",True,0.0,4095.0,2899.2132751649815,False,False,
13df80547c48fd7d14d22e9322f4a17d,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\13df80547c48fd7d14d22e9322f4a17d.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,161.0,4095.0,1578.6169745551215,False,False,
144b76b191aa1e02065903ee1cc3d578,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\144b76b191aa1e02065903ee1cc3d578.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1587.4375076859085,False,False,
144d37bbd2dea37c4b1286207f4ba909,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\144d37bbd2dea37c4b1286207f4ba909.dicom,True,3156,2975,2975,3156,MONOCHROME2,12,,,True,2,False,"(2975, 3156)",True,0.0,4095.0,2637.295600110767,False,False,
144e272e04daf6ac8d36548ea766da37,normal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\144e272e04daf6ac8d36548ea766da37.dicom,True,2048,2500,2500,2048,MONOCHROME2,12,"['0.168', '0.168']",,True,2,False,"(2500, 2048)",True,0.0,3515.0,1305.1270892578125,False,False,
145177b578f321dbf3016984059384d7,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\145177b578f321dbf3016984059384d7.dicom,True,2540,3072,3072,2540,MONOCHROME2,14,"['0.140', '0.140']",,True,2,False,"(3072, 2540)",True,0.0,16383.0,8710.117052165355,False,False,
1451cd2c3fcfc23f5ae219814bb27e77,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1451cd2c3fcfc23f5ae219814bb27e77.dicom,True,2540,3072,3072,2540,MONOCHROME2,14,"['0.140', '0.140']",,True,2,False,"(3072, 2540)",True,0.0,16383.0,8440.2637818344,False,False,
145691883baff4df3e4863ca6354c44e,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\145691883baff4df3e4863ca6354c44e.dicom,True,2907,2666,2666,2907,MONOCHROME2,12,,,True,2,False,"(2666, 2907)",True,0.0,4095.0,2489.6682195574695,False,False,
145bbf5912e81c52ceac691693dfc716,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\145bbf5912e81c52ceac691693dfc716.dicom,True,2916,3160,3160,2916,MONOCHROME2,14,"['0.127', '0.127']",,True,2,False,"(3160, 2916)",True,2114.0,14823.0,8808.270744018162,False,False,
14600a97b1c302343b1b5850ed53ae13,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\14600a97b1c302343b1b5850ed53ae13.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1565.3309404538002,False,False,
14629917f69e21145d1e662ef6c0dc2e,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\14629917f69e21145d1e662ef6c0dc2e.dicom,True,2880,3001,3001,2880,MONOCHROME2,12,,,True,2,False,"(3001, 2880)",True,0.0,4095.0,2610.2147138453847,False,False,
146584f4913fd351785bf9159fd17617,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\146584f4913fd351785bf9159fd17617.dicom,True,3072,3072,3072,3072,MONOCHROME2,14,"['0.140', '0.140']",,True,2,False,"(3072, 3072)",True,0.0,16383.0,8995.764193428888,False,False,
14742737297b34ac440a0338877663ac,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\14742737297b34ac440a0338877663ac.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1489.2755292727622,False,False,
14783d2f57f9c689d827892bbe112cb8,normal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\14783d2f57f9c689d827892bbe112cb8.dicom,True,1994,2430,2430,1994,MONOCHROME2,12,"['0.175', '0.175']",,True,2,False,"(2430, 1994)",True,0.0,4031.0,2755.752046881385,False,False,
14877acfaf8e3b25d9f089e15887c20d,normal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\14877acfaf8e3b25d9f089e15887c20d.dicom,True,1994,2430,2430,1994,MONOCHROME2,12,"['0.175', '0.175']",,True,2,False,"(2430, 1994)",True,0.0,4031.0,2362.1384459964256,False,False,
14a097373f1e4e57878c3929fd2f3b4e,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\14a097373f1e4e57878c3929fd2f3b4e.dicom,True,2848,3044,3044,2848,MONOCHROME2,14,"['0.127', '0.127']",,True,2,False,"(3044, 2848)",True,2114.0,14823.0,7982.036728635444,False,False,
14c5c3e0782fd77750815c5d2b565e72,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\14c5c3e0782fd77750815c5d2b565e72.dicom,True,2048,2368,2368,2048,MONOCHROME1,12,,,True,2,False,"(2368, 2048)",True,0.0,4095.0,1955.908502939585,False,False,
14f8770d112738119f0f31ee75e8fc41,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\14f8770d112738119f0f31ee75e8fc41.dicom,True,2540,3072,3072,2540,MONOCHROME2,14,"['0.140', '0.140']",,True,2,False,"(3072, 2540)",True,0.0,16383.0,8190.819563289452,False,False,
14fbd0bf63f33188f29e54275fb7cafb,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\14fbd0bf63f33188f29e54275fb7cafb.dicom,True,2048,2500,2500,2048,MONOCHROME2,12,"['0.168', '0.168']",,True,2,False,"(2500, 2048)",True,0.0,3880.0,1665.9996486328125,False,False,
14fcb6bd9c455b96a9c5f1a7b1229001,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\14fcb6bd9c455b96a9c5f1a7b1229001.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4089.0,1412.3327068564333,False,False,
150cfe73d6dd162e02e1bc799a9d71e0,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\150cfe73d6dd162e02e1bc799a9d71e0.dicom,True,2576,3230,3230,2576,MONOCHROME2,12,,,True,2,False,"(3230, 2576)",True,0.0,4095.0,2610.1067187229582,False,False,
150d9b226334d9f3471d088307cdc5fd,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\150d9b226334d9f3471d088307cdc5fd.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1534.90811541522,False,False,
1516651227a420f879b4cea1500ee7db,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1516651227a420f879b4cea1500ee7db.dicom,True,2540,3072,3072,2540,MONOCHROME2,14,"['0.140', '0.140']",,True,2,False,"(3072, 2540)",True,0.0,16383.0,7925.30734703084,False,False,
151893dad65d5077f5a377fc9d0e6881,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\151893dad65d5077f5a377fc9d0e6881.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1743.286895525897,False,False,
151a8ce59aa6e414ee8a9c9d711cee61,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\151a8ce59aa6e414ee8a9c9d711cee61.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1275.645526198399,False,False,
151aade5871241a6deb39da83b9d2c47,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\151aade5871241a6deb39da83b9d2c47.dicom,True,2668,2968,2968,2668,MONOCHROME2,14,"['0.127', '0.127']",,True,2,False,"(2968, 2668)",True,2114.0,14823.0,8980.824776880429,False,False,
152cc961492edc9e778b6c337f971258,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\152cc961492edc9e778b6c337f971258.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4054.0,2036.9142959406347,False,False,
153da4dfa81a43cdf1176f7859a567e5,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\153da4dfa81a43cdf1176f7859a567e5.dicom,True,2796,2793,2793,2796,MONOCHROME2,12,,,True,2,False,"(2793, 2796)",True,0.0,4095.0,2904.721136583539,False,False,
153fd46b282d26c98f85a5886214535e,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\153fd46b282d26c98f85a5886214535e.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1792.8343710816937,False,False,
1547a22e323240aa623eaa8dcf86d126,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1547a22e323240aa623eaa8dcf86d126.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1963.1260330765335,False,False,
156620bd19b7dee86079be71d26bd87e,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\156620bd19b7dee86079be71d26bd87e.dicom,True,2753,3248,3248,2753,MONOCHROME2,12,,,True,2,False,"(3248, 2753)",True,0.0,4095.0,2642.1190695014307,False,False,
157f5f6e3b028ef503ff946b28afaa92,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\157f5f6e3b028ef503ff946b28afaa92.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1731.0732016481,False,False,
159c46115f7d74337f83074f1b99114d,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\159c46115f7d74337f83074f1b99114d.dicom,True,2634,3141,3141,2634,MONOCHROME2,12,,,True,2,False,"(3141, 2634)",True,0.0,4095.0,2832.148132435129,False,False,
15a12089e9c773cb200ee8959740e1b3,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\15a12089e9c773cb200ee8959740e1b3.dicom,True,1872,2240,2240,1872,MONOCHROME1,12,,,True,2,False,"(2240, 1872)",True,0.0,4095.0,1861.6295272435898,False,False,
15a71d5f1e9a0221e14cde0e0d1a2ccd,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\15a71d5f1e9a0221e14cde0e0d1a2ccd.dicom,True,2056,2312,2312,2056,MONOCHROME1,12,,,True,2,False,"(2312, 2056)",True,0.0,4095.0,2184.89169979333,False,False,
15acee7728e6530dfa2bd01521c7148d,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\15acee7728e6530dfa2bd01521c7148d.dicom,True,3320,2920,2920,3320,MONOCHROME2,12,,,True,2,False,"(2920, 3320)",True,0.0,4095.0,2667.513509448754,False,False,
15b164c54f0bf0baac308b47a45a1468,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\15b164c54f0bf0baac308b47a45a1468.dicom,True,2549,2453,2453,2549,MONOCHROME2,12,,,True,2,False,"(2453, 2549)",True,0.0,4095.0,3165.9493021971157,False,False,
15c3fc505c414c69ba757cb3be3ed213,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\15c3fc505c414c69ba757cb3be3ed213.dicom,True,2620,2868,2868,2620,MONOCHROME2,14,"['0.127', '0.127']",,True,2,False,"(2868, 2620)",True,2114.0,14823.0,9264.429494181652,False,False,
15edc6ae9aebe34220472aa7fcf34b08,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\15edc6ae9aebe34220472aa7fcf34b08.dicom,True,2400,2588,2588,2400,MONOCHROME2,14,"['0.14300', '0.14300']",,True,2,False,"(2588, 2400)",True,0.0,16383.0,5908.690468025502,False,False,
15f016248709de49e2b725bda5cdd787,normal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\15f016248709de49e2b725bda5cdd787.dicom,True,2349,2659,2659,2349,MONOCHROME2,14,"['0.14300', '0.14300']",,True,2,False,"(2659, 2349)",True,0.0,16383.0,6257.282936686908,False,False,
15f023463d88b8f8bc852a9a7b72e6e3,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\15f023463d88b8f8bc852a9a7b72e6e3.dicom,True,2517,3264,3264,2517,MONOCHROME2,12,,,True,2,False,"(3264, 2517)",True,0.0,4095.0,2732.7016587450435,False,False,
16041095041e6b5afb13e8da17bf45b4,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\16041095041e6b5afb13e8da17bf45b4.dicom,True,2048,2500,2500,2048,MONOCHROME2,12,"['0.168', '0.168']",,True,2,False,"(2500, 2048)",True,0.0,4080.0,1733.004326171875,False,False,
1606093b9d036cda7e30316ada6ea2cf,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1606093b9d036cda7e30316ada6ea2cf.dicom,True,2694,3124,3124,2694,MONOCHROME2,12,,,True,2,False,"(3124, 2694)",True,0.0,4095.0,2710.74249898052,False,False,
161166af30d6753f31cffc4d28a6f31d,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\161166af30d6753f31cffc4d28a6f31d.dicom,True,2112,2360,2360,2112,MONOCHROME1,12,,,True,2,False,"(2360, 2112)",True,0.0,4095.0,2095.117456343092,False,False,
16241940f17e8c7aae3e6236b25a7c84,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\16241940f17e8c7aae3e6236b25a7c84.dicom,True,2048,2500,2500,2048,MONOCHROME2,12,"['0.168', '0.168']",,True,2,False,"(2500, 2048)",True,0.0,4037.0,1640.0449533203125,False,False,
1625249b80df13df89d06b2c30877a1e,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1625249b80df13df89d06b2c30877a1e.dicom,True,2122,2751,2751,2122,MONOCHROME2,16,"['0.141', '0.141']",,True,2,False,"(2751, 2122)",True,0.0,65535.0,34412.28288145413,False,False,
163898fbc57f00f58ad27e72031a541f,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\163898fbc57f00f58ad27e72031a541f.dicom,True,2048,2500,2500,2048,MONOCHROME2,12,"['0.168', '0.168']",,True,2,False,"(2500, 2048)",True,0.0,3982.0,1351.9933927734376,False,False,
16565752b931dfbec4b042b26786401a,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\16565752b931dfbec4b042b26786401a.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,0.0,4095.0,1879.235043221933,False,False,
1659dcad9ea4f12c3c91b5702e800669,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1659dcad9ea4f12c3c91b5702e800669.dicom,True,2304,2880,2880,2304,MONOCHROME1,12,"['0.15', '0.15']",,True,2,False,"(2880, 2304)",True,196.0,4095.0,1499.09999005353,False,False,
167a1190bb99a8d01efdd75802745376,abnormal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\167a1190bb99a8d01efdd75802745376.dicom,True,1904,2024,2024,1904,MONOCHROME1,12,,,True,2,False,"(2024, 1904)",True,0.0,4095.0,2142.6652590136846,False,False,
1688c69504b9fd2179225d4b03e677c0,normal,D:\ssl_detection_xray\data\raw\vinbigdata\dicom_subset\train\1688c69504b9fd2179225d4b03e677c0.dicom,True,2048,2500,2500,2048,MONOCHROME2,12,"['0.168', '0.168']",,True,2,False,"(2500, 2048)",True,0.0,4060.0,1718.8713880859375,False,False,
