file_path,image_id,selected_reader_column,num_unique_readers,num_annotation_rows
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,430e3d75b2b3924e82d5fcf9bec84e8b,rad_id,3,15
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4334f287e7a843348a24c4dfa9718d6f,rad_id,3,11
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4350258eb4d7ec91137c01233fe0a51c,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4361c97e29d8614a2b2a539beaf8aef0,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4376c4766028d6873001b6653c5b6a13,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,43947f72e5d1a4998606a193af8b7a69,rad_id,3,11
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,43a9edf6cea5fec0b63f8a6d9e2a50d7,rad_id,3,12
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,43b12f96beff0400ddc04da244e69983,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,43c1e275bc208f31cc3b1a6c8fda1ea7,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,43cbc92d48a9318036e947277c3981fd,rad_id,3,15
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,43d3137e74ebd344636228e786cb91b0,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,43d5a4a18c3228cf1060d24a9407036c,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,43d6a61fac5fb77bbf83e0070b914c82,rad_id,3,11
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,43e11813c6d7bcef779a1a287edc02c4,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,43e96bafa84091eec856901f949efa05,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,440d5de43270006800efa1caecede2f1,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,44227b3ea199ef4a06524f5c843e2608,rad_id,3,11
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,442c07cd30e5e5acb538377be3dd4051,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4462595f31d1a2c5aac2b3a8a49536d4,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4479ab54ba10a7609e2baaf28f04a5cb,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4492c069f7ada2a19b95a740e9af64e4,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,44999de3c6dd3312011578cdbfc7116e,rad_id,3,13
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,44bee0141a26e62f08e6da00b0dbf165,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,44ca3d27effe04ec7ac6e46ef63099b5,rad_id,3,11
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,44e0f233a3ade73cab164079b182bf41,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,44e4be82a8acb16906b5398bc464b472,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,44ff83f86f81c54ed2540ccddcc68263,rad_id,3,10
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4500dc880a0978a7a1f91a0be2756806,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4524f9b0da0eb546173210ef937b583c,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4529b87e145b07c60ef3c4e3c914dc78,rad_id,3,10
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,45398cfbf0d0f364c24b5d4458df4c8e,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,454d4b20bb55eb38f90fd51706531b9e,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4552f5fcf83d643416d9da169bfbba67,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,457e53f750c2f152033022e7918cc296,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,458a8766b1f96850e9f893e382058988,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,458c16f2648bd04054649d10a11b9fdf,rad_id,3,10
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,458dac26200d54d8be49a43e001dc7da,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,45be6be8ef7817787b00be04c6fd5286,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,45d77bbb17ed1131a96b6fa31327a9de,rad_id,3,14
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,45f8fd11d471cfb910172d26f8157ee5,rad_id,3,17
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,45fad4fe08460cf9aec10986ba13c582,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,45fe7f662e03438dcf15144ae9d74ce5,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,46355182cba3399f341d1cd6474f45ac,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,464c4f4d94d999777e09aca18e381926,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4652edceea12613caef68322a7fddec0,rad_id,3,11
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,466b5b5f21f766aecb22148002ff865a,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,46b92bf299d677ff131e33dc85a5b8f2,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,46ddca654164928e6c422e3e2eb24f9e,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,46e487b18e0988c53bf9056bd3689a6d,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,46f3ff375571079569284a232627d27c,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,47062412df3d5cbfe56f5753cfc45035,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,47110277377a779131d0e08d4389a503,rad_id,3,11
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,47188d0c91088558e62b52f1c9f06b0d,rad_id,3,13
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4719de7513996807940aa3b1bbbb9610,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4726c4907566b5876c5c1fc7c5e876f1,rad_id,3,10
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,472b196c9371aa9d6e9d23ccf82936c2,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,47322c3b3510df3e395773eca7e06dc8,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,473e37c62215eca1498bf0584e59b69a,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,47413ec6c79b4795ea7849cea26ece84,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,474bbe6ff1f8b29f0e274dc459d95f70,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,474f5063494b22e24a8a4855b080a640,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,475705a8adf676e4f6d9db5296ed2b71,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4758f12fa97db882fa8b7142014cefb4,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,476d64deaa4b32e9de9a508d3541f5a9,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,477085017102d1d52b49984eb8b65a0c,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,479f688143635e866da68da5dcd88efc,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,47a50643e0ffee2204984ca1ac6bccf0,rad_id,3,15
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,47b5f7251d5c95b57e1fd1263587c2bb,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,47c3488b2b2c3cc1fe426ba89c5ea057,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,47d1e25eede8a23cc44fda5c031127d6,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,47d5d77dd3faf937362a6a8c44c3df6d,rad_id,3,15
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,47ed17dcb2cbeec15182ed335a8b5a9e,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,480fba9f814cae86968210673cab2c61,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,481d58f636bb1d5b6d568e190b172a57,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4849b3d33dee7a3644c2e5d8b69ebf47,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,484ac8b02e7fdf5807e95774da5f625f,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,485c87f489b33281e4a49e4ac0ceded3,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,485d22df0c99d17579ec2b44799ffb50,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4869a847a5271f2eeffe65ff1db8a9b1,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,48774729b8921e024731f773e541d248,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4899401111bd09c261554c3b55009e08,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,48a92383d627a10126b46b6bfae2bdb5,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,48bb4ad46a1a86fd959ddb23e5bf3618,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,48c44319fb3ad32555821ee0c74e6719,rad_id,3,17
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,48e1b4c86146132c1e3b514ab99050d9,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,48e258ce61a71b27f93233e021024be8,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,48e62136c5671259ad62877dfb5339d6,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,48f3a35fcd6c76d5d0ee2d475b3f1f51,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,49067626b247a6e8b9bd7e5b1d776c38,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,49124d28f1789656d1da791c8f60b17a,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,491c13b1c12bb702181d4795d3dd5083,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,492c436c00725c4c909ec6fbc9223b92,rad_id,3,28
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,494ff71dc671dfe9fa10126064b9ce15,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,495111db9d791a4667f35da65361aec5,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,495fcdab0b3ae4e0856700741d4ff17b,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4972b3b12340e6f5b302c45ac60a1f75,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,497a208d6060186f0bf3d7ebcf57fc02,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4987937425ec6478ba2f1c7549cb5369,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,498ac0c4815a890629cf509446a47238,rad_id,3,39
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,499bf22f9d6aba3f7da0609d935c9e1d,rad_id,3,17
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,49c28afe8b399952b27ba05c8dd9cc04,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,49c6238789bcdf8f37303fb8f70b7a9d,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,49c82483ac000168b60056b1153c1afd,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,49d5b90070caab91081e5e3b26b1a0f5,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,49ded6fae1ab18e9200f9d9cbf26e884,rad_id,3,12
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,49eebefcfec20d1e94df3fe97f3464fa,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,49ffdc3f7a8d0fc1f91335975ac6b44f,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4a24da485b9550c8df8b19caff945cdc,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4a2dec8f7163be64ef67f0d09056c921,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4a300e435a3290c70193efd5d89c033e,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4a46cdf01cee2a200f00daedf11576a9,rad_id,3,10
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4a5732c7b9983cc84c987f27de556a9a,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4a67efd541f3149e52fc543a33abd332,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ac56d1d9d015150191e49197b8ed15e,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ac9c86c8538aadbcd05f36516562692,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4adeb5e5837fa7187535346c27d1afa6,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4b001bab36d94f73c1ead3ab74690dbc,rad_id,3,32
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4b33db392748079f75a5250a15840b74,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4b4502be77b11e64bf31e62dc098da41,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4b56bc6d22b192f075f13231419dfcc8,rad_id,3,12
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4b6420b930df7a0b2b4d64fb1be5a796,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4b6ca2a1a046bd045ea254e6550c8b5c,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4b8c24a1eaeabd898c28a92d25cc3632,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4b91d54f3170a9c8a757e6acd6c25588,rad_id,3,17
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4b9ee23b2f17c3621158a9bef81cf86b,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ba255d801f2e52fd54a67d79bd3da8a,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ba445edf32750faf59f06cb09f1ed93,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4bb91fbeec0e58edace928f8b991cdbb,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4bbfa8505b7fbc0685c14d1003763f9e,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4bbfc3389565fc0e2617678317127940,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4bbfe3f248e318444c6628c28c2dbfae,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4bd2c3d9e7b1e62d3b55d858b5dca1a0,rad_id,3,14
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4bd71829299b65b9ba7a01ce24387427,rad_id,3,17
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4bdaa2947c7003aff2cd158ae9e186dc,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4bdb9e0eb858b60bb9cf97656c5d6130,rad_id,3,26
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4befb68953c8c713258a3e676d3df30d,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4bfa2fa5fbcaf56ac690ad40fd74b260,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c029c4f3deed9414b157053867709b0,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c02da7cd2dc7415b226103114e5aaf0,rad_id,3,14
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c08ca0e2bce2f1fc972f5b0b10312c7,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c127b111ebdba8c59de22a06ca00a7f,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c136dc24756a39edd30f610a01029df,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c27e9e5e1f0eccd8fbda6137e6d29d3,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c343392ba20dd751dab3f9178bf01af,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c4a83fb016a133dcc7a868e7eb229e7,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c4cf43e7c8529c430c1d1295fee1784,rad_id,3,14
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c5bf28c7cdb9d7c5ac93c78bbd7bdef,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c68b98043a1d2f7215d0db1a761bab3,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c6b4bdeeca13b091e52dd6d674b90f8,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c7d33b4c5bf485af4df30bb8500a002,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4c8b34b2b49560459f55016cc28a9b4e,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ccc63ecf9efef91deef0f5849e3ad34,rad_id,3,13
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4cccd244506af875fc9d2a32ad2b4b96,rad_id,3,10
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4cd6ce29c3b6bab1f3f23509644cd626,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4cdc062257b3f9570bef2afe986605a8,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ce311cd58824cdd3b6ca3e0878bb9c1,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4cf1b1d76ab89d36c71bb2c1cbd4335b,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4cfcd0c0e7dcd3236b98e3361af8b324,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4d01d09027d1d1e0513de4c8b4fc20e1,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4d0acfb4200c0153173d5d9997e6fe43,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4d314293037f079e4916231d262212d3,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4d382aae3f8589c113589533ffdb3545,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4d3a1fe62d0df7015482f6c8429ed5a8,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4d8a51ab3ebdb9b9f91c373b56b5d7f3,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4d8fb15d5bf045d6fb3809b305ce9d42,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4d911f55a3576833aa411f5718c8021e,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4da6d92e1eeeed4658aaa52ce11fe8f4,rad_id,3,13
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4db4ecf3e2d32c92cf3f10c7b1643a5b,rad_id,3,15
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4db77a5ffb5fa45be829a1cb9f6bc281,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4db7b12c1770b0aef3a1ea88bb95d97a,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4dba0415612e40d5f6351068afec5188,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4dc920678507b8b1f441b541c5f7d8a6,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4dd2565b70e524eeabe9a1c6ce75a3a3,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ddc546539907c6884564c6711e6e8f6,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4de0046df0947c59999ff9fc24c8f1f8,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4de285a2425fae1e19bb809500afb721,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4df989ed5a8e07614c7121e0f57ab881,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4e05e0eb20d51d18764289ce2c240942,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4e0856fe29f4d2eecc45dcac43c39c1e,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4e1c7c8139ca923967f318edb0fec0e6,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4e29508a919faf1d425a6a8c14d7a08d,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4e39db9ee3a3fa04e219e4649581708a,rad_id,3,11
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4e3a3b03cf00a9060ac139f57843a241,rad_id,3,10
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4e64cec5f0f214dd6ab9eb488fe6ddb9,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4e67e6bf89bc680a13cdf9f72cf99423,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4e768f77541065c7e5465fc8e049e2d0,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4e7a534c72ee26ef1610dd6e5c94d246,rad_id,3,10
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4e7fe9cc13468517b324743c8c8b7b40,rad_id,3,12
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4e8ff7aae833d90a392038e0469a580b,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ea43f30fdd925340ad598bb10028c97,rad_id,3,18
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4eba4a7398dcb610dfc7bd794e52b9e4,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ec0857964d6c66165927a14b9b7f26f,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ec2fcd26cb91d4d33596c69c46e0816,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ed68446e699393eee15c57b87ab6f14,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4eed7a6bb03888eade13343f141dd5c8,rad_id,3,9
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ef1312ec852f7b0da904d5c023dd763,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ef589fee1b30a47d9955e4613cf901c,rad_id,3,13
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4f15e82336d2e7505d4c9d757d6b1e68,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4f1aea7b3a7d3d3af2a5367565bc4f37,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4f3f489a6b0257782ee57deaba29b0d8,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4f3f5460ae80ab6ec1bf00b33087a828,rad_id,3,20
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4f55eff35e0c162fcde67c36b159e6c2,rad_id,3,13
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4f6ce4d52f883da96b68389f0c86a3f5,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4f85a3489a50abf87136c4544ce8b2ba,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4f88ef0610cf30530d9492bf9980ffdd,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4fa30afdf5d4bbfcfd9071e2a56e7a4b,rad_id,3,10
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4fb8b42ce575d32e3bc864ac4b72b46f,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4fc9e9141f0c5a009cc703c2390a1206,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4fd945bbe2d065ec9f58c2e86de2e1f9,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4fea09c4066a754deae204145651ba66,rad_id,3,10
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,4ffd7c077cbf6ac90d95669b7cb314cc,rad_id,3,12
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,5020b0b92309c84c4db2b6efb0c16e98,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,50297e864bd40ca2a8102013e0a899cd,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,503b8d4fecc9a637a1bb1f088d66b496,rad_id,3,3
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,50625148e666a338a8588bd1b1e0b7f3,rad_id,3,7
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,50708867ca7d310f7a521c99e8404366,rad_id,3,15
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,50723f9ca4e3cc4b33cac5970f8c442f,rad_id,3,4
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,5076848df8fa698b517a34f6a8246d43,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,508083b00dfef2ea10fe2aebee580990,rad_id,3,20
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,508c4c30d17b6c425cecaaa7121c578a,rad_id,3,5
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,50937a47ccac712f2dd7e750207c16ba,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,50b13defc76ed84a3b775856bfda2dfb,rad_id,3,8
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,50d427f8dcf1ce69704b69db12d52192,rad_id,3,6
data/raw/vinbigdata/metadata_subset/subset_train_annotations.csv,50e578a1af0cba03c513965993b9e5fa,rad_id,3,4
