image_id,image_type,num_bbox,num_invalid_bbox,num_valid_bbox,num_unique_classes,has_invalid_bbox,has_duplicate_candidate,mean_bbox_area,median_bbox_area,min_bbox_area,max_bbox_area
2e968b23fc1bc1150bf1943e1b53b031,normal,0,0,0,0,False,False,,,,
2e9caf35e4c86be7006e6588b6e56985,normal,0,0,0,0,False,False,,,,
2e9cb16d1950ad82347cade9cacedc8b,abnormal,5,0,5,2,False,False,103770.2,105561.0,16480.0,211422.0
2ea80a706ffc413d3c8d8c666e869c43,normal,0,0,0,0,False,False,,,,
2ebb05b4c603d590854c621fa4f1fd5c,abnormal,8,0,8,5,False,False,225977.38,110607.5,39715.0,581392.0
2f04c078e7bb7c23addf7464f7c4e925,abnormal,9,0,9,4,False,False,198057.44,88464.0,74664.0,499884.0
2f111f79e145a2062200644c1e77dbd4,abnormal,5,0,5,2,False,False,72861.2,73728.0,71199.0,74090.0
2f1d0d633adb6d339736aa2bb9e2fcb7,abnormal,6,0,6,2,False,False,340016.67,330733.5,106051.0,599148.0
2f3264d3c0a52bb2e280855bcfd35733,abnormal,3,0,3,2,False,False,45095.33,12877.0,8432.0,113977.0
2f35a721ceb1f89cbbd33ade57b32f4e,abnormal,11,0,11,5,False,False,111921.55,78672.0,21948.0,265356.0
2f3bb25eb6ae1a19b982c6ba56f725e2,abnormal,9,0,9,3,False,False,658376.67,646602.0,444425.0,874640.0
2f3f84ed97b4ae346a990e843d929f9d,abnormal,14,0,14,6,False,False,162308.21,80080.5,26832.0,381901.0
2f4573aa154b6ee5f4ba4dc90626f5ec,abnormal,16,0,16,5,False,False,422664.5,441900.0,102080.0,777816.0
2f479f67c2228f246b889508f794b785,abnormal,3,0,3,1,False,False,17239.0,14625.0,12528.0,24564.0
2f4adab67a67f3ee8322175840092fe5,abnormal,14,0,14,4,False,False,382633.14,377856.0,7480.0,905092.0
2f4bc0f22545fa58a89bfa13cc083191,abnormal,4,0,4,2,False,False,488582.0,461803.0,29722.0,1001000.0
2f4f119515e7a3c9b76c704caf75976f,abnormal,6,0,6,2,False,False,203397.33,185177.5,93198.0,348840.0
2f5a3aa315379bb01b8b4c9a1ece8e2e,abnormal,13,0,13,6,False,False,163896.77,190232.0,38776.0,278980.0
2f5a677d35532e18388a9993ca166a80,abnormal,3,0,3,2,False,False,67007.33,73158.0,20164.0,107700.0
2fa41afdcc3955d6ab0bdc5656caa0d1,abnormal,4,0,4,2,False,False,247070.25,255140.5,121000.0,357000.0
2fa7906cc0d122c8ef0a654409b5e1d2,abnormal,7,0,7,4,False,False,179539.29,81469.0,6138.0,547992.0
2fd3d0e3b5de5535994ac58f2bd175da,abnormal,5,0,5,3,False,False,147548.8,184611.0,42174.0,244750.0
2fd65c3d2a4c8d35293784167c7a2348,abnormal,3,0,3,2,False,False,603989.0,607104.0,597088.0,607775.0
2fdd72337c9a875cf679564355b4bef2,abnormal,6,0,6,2,False,False,71318.33,6058.0,2829.0,261300.0
2ffbc003cbd77857cd7ec7a69d8f6ce8,abnormal,3,0,3,1,False,False,469110.33,382912.0,290472.0,733947.0
3005e709b7711027df25c715b6ebff02,abnormal,6,0,6,2,False,False,296640.83,279782.0,104832.0,513928.0
300f0557394e4f85b5704774106a2067,abnormal,3,0,3,1,False,False,373436.33,376704.0,365899.0,377706.0
30174f91133f986dd4f8f95d2b2d92b2,abnormal,8,0,8,4,False,True,484795.38,400478.5,25555.0,1284612.0
3024b7dc8e38999c16ab20ed51c7aa2e,abnormal,13,0,13,7,False,False,197276.85,40920.0,2756.0,860916.0
30303a4b9ba969bea4e676cbd4a2496c,abnormal,10,0,10,4,False,False,7800.5,5151.0,713.0,29204.0
3033cf4aadc4811b5e714fb3fe295a4e,abnormal,7,0,7,4,False,False,154085.0,139035.0,13345.0,434166.0
303e0a9c848a6f2697622543d6de3364,abnormal,8,0,8,3,False,False,163437.38,66328.0,24570.0,428142.0
30466896de60f54644199811cfb542f1,normal,0,0,0,0,False,False,,,,
3052424d097d8b94d387a20248639d47,abnormal,27,0,27,4,False,False,213385.56,51920.0,462.0,581876.0
305c85dddfdddac905f288a8106ca371,abnormal,17,0,17,3,False,False,160001.47,2640.0,1155.0,755820.0
305e4add9c72c91e9984305bf4e85aee,abnormal,14,0,14,8,False,False,153583.36,49012.0,5934.0,435199.0
306d35d649f4fe90bec5b21eb3d8c42f,abnormal,4,0,4,2,False,False,304152.5,348552.0,49396.0,470110.0
306ed332a8e21425894424f73c17b11f,abnormal,9,0,9,4,False,False,75792.44,28054.0,2704.0,210079.0
30732ad387fb4f2429a6c5b965910869,abnormal,3,0,3,1,False,False,130235.33,120150.0,112776.0,157780.0
3095cc822fe5a15e277499c62b74d58e,normal,0,0,0,0,False,False,,,,
309ca3d3a6991e2a001d75f734d88099,abnormal,3,0,3,1,False,False,65119.0,67545.0,40500.0,87312.0
30a08276cab4bd3ba231b2307341b987,abnormal,12,0,12,4,False,False,436181.08,390633.5,15067.0,1055071.0
30c105116d347c2f1107e206362dd949,abnormal,4,0,4,2,False,False,71933.75,69419.0,65008.0,83889.0
30c34393c4ba548104b8a65aa2fd76bb,abnormal,5,0,5,2,False,False,206759.4,117810.0,90816.0,372178.0
30cf440566432d0f579a2a10bb3f3bf3,abnormal,10,0,10,4,False,False,181332.8,117109.0,29315.0,432822.0
30d01b42c2a0495ceea5873455e4c4e4,abnormal,12,0,12,7,False,False,237509.08,226649.5,16910.0,447564.0
30d24189cf005a9baf02929afd518832,abnormal,4,0,4,3,False,False,2201.0,2142.0,1680.0,2840.0
30d70dcb9b7a5d7e9028326954feaa35,abnormal,8,0,8,3,False,False,23657.38,16843.0,5976.0,87255.0
3105bf6d00f6c2164ea9285b20692df5,abnormal,6,0,6,2,False,False,109730.67,95524.0,73450.0,157232.0
310a5c5df24cacd7bfc923cf0ce2f310,abnormal,17,0,17,6,False,False,57704.18,31806.0,8736.0,147335.0
310c786eccfed6cb9c04cf9e2d31a5fa,abnormal,6,0,6,2,False,False,198302.17,150771.5,57912.0,419478.0
3115c1b6368f91b45f691edbd63f1a78,abnormal,11,0,11,5,False,False,264485.64,116850.0,54288.0,589968.0
3116e8acc9b97d7a581ea891ae9bed80,abnormal,4,0,4,2,False,False,43030.75,48075.0,11343.0,64630.0
3122e82023dd28ef2ab4595f948e0e17,abnormal,6,0,6,2,False,False,189471.83,173055.0,81810.0,349170.0
3124a602cb56b2a41271a8b658410457,abnormal,11,0,11,3,False,False,83963.0,22161.0,10922.0,290466.0
3126f384167edfe4650413888feb60f1,abnormal,6,0,6,2,False,False,42310.0,30357.0,23166.0,72354.0
3140eff61d10b2a6f29512a73f9f8022,abnormal,4,0,4,2,False,False,173754.0,120235.5,82134.0,372411.0
3143c4090b404863d57a355e61585d0b,abnormal,6,0,6,3,False,False,62581.17,63778.0,5589.0,136400.0
314517b694426a160b93fcdf447fa355,abnormal,6,0,6,4,False,False,85874.33,73788.5,47064.0,180223.0
3145bee8f1346fa89938289eedd7b05c,abnormal,8,0,8,4,False,False,220784.25,216261.5,11934.0,409504.0
314b28b21a620ea16d0de1103157b37d,abnormal,12,0,12,5,False,False,142076.75,101022.5,12400.0,491820.0
315677bd3e1ac182188b6a16490695d2,abnormal,7,0,7,3,False,False,120016.86,91773.0,14652.0,269500.0
3156a168acb759ef3257ea5a5d788a91,abnormal,3,0,3,1,False,False,88186.0,75810.0,69948.0,118800.0
3156b5feb62ed8cfdafef21f1f82a6c1,abnormal,11,0,11,7,False,False,151942.45,174570.0,41475.0,403865.0
315749c6f7397c42913f97db8388f4c2,abnormal,8,0,8,5,False,False,106503.5,45160.5,6461.0,281424.0
3167f8c1907895bbfcd0effb6b25ce5a,abnormal,8,0,8,4,False,False,353127.12,289509.0,88770.0,764832.0
316b07c8233162f6c57b23d94b823ea8,abnormal,19,0,19,7,False,False,383313.95,68072.0,3476.0,1417780.0
316ce67a6c95d104d5864cf2f30786bc,abnormal,12,0,12,6,False,False,180434.58,76260.0,40320.0,570584.0
316f325969fa2dfb24fb9706c34fa0a8,abnormal,6,0,6,2,False,False,447249.83,440633.5,187866.0,697856.0
317507bb22f6c10f4f08e8666c0f6ff8,abnormal,6,0,6,2,False,False,256487.33,197956.5,67760.0,597639.0
31873abb42a5af56c33d1681971d014b,abnormal,24,0,24,3,False,False,50869.12,893.5,506.0,387585.0
31901b2d1d2eb92c235f47f498b907c0,abnormal,5,0,5,4,False,False,24015.2,21484.0,2460.0,57684.0
319781be30659abddca9230f0bca5311,abnormal,6,0,6,2,False,False,253196.67,217116.0,54416.0,551260.0
31a2b39d2a73f406dbef13c7cd023eb0,abnormal,11,0,11,6,False,False,64905.09,70280.0,21924.0,115395.0
31ab750de5cb0c76b49d45ab1d2186a6,abnormal,5,0,5,3,False,False,166950.8,154791.0,5673.0,314814.0
31b94fc39e55c2494665e6a7ffde03b1,abnormal,3,0,3,2,False,False,62378.0,65278.0,56048.0,65808.0
31bdfdc7f6e09f2df77cefac8e857518,abnormal,13,0,13,7,False,False,28318.54,31787.0,2838.0,49601.0
31ffa866e091965da25a408b4cc7d0db,abnormal,8,0,8,3,False,False,341301.0,345355.0,67456.0,549072.0
320636f4d907fe2a72073b7b5fe33f86,abnormal,4,0,4,2,False,False,251990.5,149818.5,131929.0,576396.0
320ec834b1f64d745ebb19de0cfc184d,abnormal,8,0,8,4,False,False,191540.75,110873.0,15665.0,441490.0
321c111713c3ee5385db0effb54ff568,abnormal,5,0,5,4,False,False,16989.0,10540.0,8190.0,46435.0
321f7e75a35ff3b3cb8a4cfb0ab266c2,normal,0,0,0,0,False,False,,,,
322976528934fc60a595afd9a1bc656d,abnormal,8,0,8,4,False,False,240476.88,169380.0,12705.0,547053.0
322c95c6c1933b38440b167705248747,normal,0,0,0,0,False,False,,,,
323029b8a64431ac83ea6c71804f42c9,abnormal,5,0,5,3,False,False,398578.4,424359.0,89856.0,779996.0
32459f62247d44d5da83192aa03400e4,abnormal,10,0,10,4,False,False,58373.4,55364.5,10320.0,108135.0
324c908cb345ed14be7a468a56f1ceba,abnormal,13,0,13,4,False,False,116203.08,72504.0,4420.0,378075.0
325fece9273ff0bf0ea08a42fe24626d,abnormal,11,0,11,3,False,False,136652.64,48180.0,20016.0,412125.0
326f5799de625f4fddd67b9c7827bfe5,abnormal,4,0,4,2,False,False,81075.25,94470.5,2700.0,132660.0
32712661995a66ff7b5193dd351ce5d3,normal,0,0,0,0,False,False,,,,
3283c0e38a77249f38ca0c949862726a,abnormal,6,0,6,3,False,False,571836.67,587565.0,189504.0,870534.0
328a03f1cf631960207c6f6f3026bdb1,abnormal,15,0,15,7,False,False,175629.6,132784.0,9855.0,404004.0
328c2e4790fad49004a3bf14be3a51c6,abnormal,12,0,12,8,False,False,311537.58,330225.0,21296.0,625800.0
32c05ef69ce090ebbdaa6741c21afc01,abnormal,11,0,11,6,False,False,366287.09,235060.0,140141.0,675170.0
32c5e37a0c5d6cc1eb4b9d23c46dab55,abnormal,3,0,3,1,False,False,330052.33,321980.0,279594.0,388583.0
32d7d0b779485be0f92e8ef0f90cccdf,normal,0,0,0,0,False,False,,,,
32e735ff23d1c5bf5d2d1aa51937ca82,abnormal,5,0,5,2,False,False,285350.0,362850.0,82719.0,497034.0
32ed4f132b9f0077a309b0d91fc944e2,abnormal,11,0,11,4,False,False,155471.09,85800.0,76095.0,496013.0
32f643fbd7e99181193edf3720888743,normal,0,0,0,0,False,False,,,,
330056253f0b74a0808722e9f38ab46b,abnormal,5,0,5,2,False,False,213851.8,294218.0,31262.0,374220.0
330423a5c20c1fab3ba43d966bd6e2e5,abnormal,10,0,10,4,False,False,76087.0,84180.5,5928.0,126727.0
330b3939ea1fe042ad347e8d02abc393,abnormal,11,0,11,6,False,False,212467.55,156880.0,79800.0,430835.0
3312ab0661750f9899b4589eae97731a,abnormal,15,0,15,4,False,False,150310.07,47530.0,12960.0,613672.0
332f505a735ca0961e7128fc0f166a5c,abnormal,6,0,6,2,False,False,249943.33,219501.0,95732.0,447446.0
333a3070db2ef61c7b621e92d370d5c0,abnormal,9,0,9,5,False,False,87017.11,25944.0,10948.0,538534.0
333e2b073ea86a0bd0273a7a60ac0dbe,abnormal,6,0,6,2,False,False,255428.33,266312.5,69460.0,425280.0
33403064ce25caa5fda270e6158c6b03,abnormal,6,0,6,2,False,False,279673.83,268928.0,88060.0,491260.0
3349c0d8861ff59db82c4e6f1d10705a,abnormal,17,0,17,5,False,False,100227.18,27360.0,10710.0,366990.0
335c54cca869510a063780bc0fba7ede,abnormal,5,0,5,2,False,False,333279.4,410508.0,93072.0,568920.0
3362408dd6a238f4bc0660e763f37e94,abnormal,6,0,6,3,False,False,378680.33,353257.0,40000.0,737132.0
3368f56c5e66bc4f6111b5cf5d701f30,abnormal,6,0,6,2,False,False,171890.83,137791.0,41256.0,349084.0
336b63df1d774eb3f819e5405feb4fa5,abnormal,5,0,5,2,False,False,242611.4,302616.0,45276.0,412090.0
3378210c38d195ff5a7e3b612cded052,normal,0,0,0,0,False,False,,,,
3387caf8482024c8887d0a95b4fa0245,abnormal,6,0,6,2,False,False,244269.0,234051.0,55800.0,449604.0
33911feed1282c67d5096d50d9070592,abnormal,12,0,12,6,False,False,152975.0,79016.0,17440.0,428544.0
339bd65420300e35fa74ef9a042cb778,abnormal,11,0,11,4,False,False,239765.91,36075.0,19118.0,1666590.0
33a32faebb8177b05000fd34659f0ed6,abnormal,5,0,5,2,False,False,237415.6,315150.0,42400.0,406980.0
33b032af243d6b7db06155b99964cbd2,abnormal,4,0,4,2,False,False,118933.25,62534.5,48944.0,301720.0
33bcd2002f1d92524e489a70b48aaf38,abnormal,7,0,7,3,False,False,301503.43,139602.0,2079.0,636300.0
33c856f133a5a726ffc26fe36d451518,abnormal,5,0,5,3,False,False,51635.0,51023.0,12936.0,107424.0
33cf3f2f72ca3c8480456091f6ccedfb,abnormal,8,0,8,4,False,False,179662.62,82792.0,3451.0,454755.0
33d11e9c98ade6b3937407364fd07103,abnormal,16,0,16,5,False,False,245935.06,247983.0,3969.0,707945.0
33db2b371f7527ae2cd349abe5a7c062,abnormal,7,0,7,3,False,False,321237.43,303660.0,80928.0,752554.0
343e1bdfaa62eb9f0148e3cd32aab124,abnormal,10,0,10,6,False,False,103886.5,99056.0,16456.0,196474.0
3441c644b35ade894f7a773095219d4f,abnormal,8,0,8,4,False,False,264927.5,175288.0,30414.0,585048.0
34557d39d42d74a3355d509f340cfc8a,abnormal,16,0,16,8,False,False,235143.56,90501.5,24055.0,814572.0
345639c3ba00cacecffade02ebad61ba,abnormal,6,0,6,2,False,False,360157.67,344412.0,120328.0,661056.0
345eb9bedef2fdd0d6d16380ca43005e,normal,0,0,0,0,False,False,,,,
3460c8020f8edd51b37ebc33f350d914,normal,0,0,0,0,False,False,,,,
3469b1b71a43ca0b62f45805f80231b2,abnormal,5,0,5,2,False,False,93336.0,106272.0,2419.0,186760.0
347180362348e522905047dde655b6d7,abnormal,5,0,5,2,False,False,37213.8,43026.0,9823.0,66516.0
3479c81736f275a848b74d952ebfab29,abnormal,8,0,8,5,False,False,81566.88,77337.0,28329.0,131950.0
34b63ee871b59cc84249bc3c3ec8a4bf,abnormal,6,0,6,2,False,False,81838.83,44143.5,18285.0,298368.0
34bc3d49ab74c913ee2517f5e0f4e09e,abnormal,7,0,7,3,False,False,27278.0,20878.0,19019.0,47792.0
34c1f477c3cdd534ef53de3c832f1ac4,abnormal,13,0,13,5,False,False,919668.15,1272828.0,98670.0,1581468.0
34c80ab45be6a7d01ee5ee230967f3e1,abnormal,19,0,19,8,False,False,310245.79,170016.0,21406.0,1008186.0
34c83a38559d01f09ab25ee8ffc79511,abnormal,7,0,7,4,False,False,120930.29,130971.0,928.0,209741.0
34df7bfc75ed0a71f5fea716bdb421f8,normal,0,0,0,0,False,False,,,,
34e22877dc637c756273febcdd660178,abnormal,7,0,7,3,False,False,359515.57,247399.0,44616.0,664656.0
34e635f644f6d4853776e2d74357b239,normal,0,0,0,0,False,False,,,,
34e730b3de639d75296d635521489b39,abnormal,6,0,6,2,False,False,197074.0,184540.0,42075.0,369138.0
34e932d09ab7cbec0edaaf188dc8a407,abnormal,3,0,3,1,False,False,70333.67,78810.0,48357.0,83834.0
34fa4687fe0cb1a46f70f407ef9c134b,abnormal,4,0,4,2,False,False,67752.75,71478.0,14136.0,113919.0
3527884ce43d577c1cc449fc0f17f646,abnormal,9,0,9,4,False,False,175059.44,94335.0,40482.0,351594.0
352ab0683046ce107942e9e477007b72,abnormal,13,0,13,5,False,False,270546.23,164365.0,540.0,696464.0
3531c673ad643e73b007a9e9a0a2aadf,abnormal,4,0,4,2,False,False,284008.5,80470.5,71799.0,903294.0
353564207b9d09b26db607c43d99ce18,abnormal,20,0,20,5,False,False,319331.15,267013.0,9676.0,754850.0
35388720c654dc329d698234c3205892,abnormal,6,0,6,3,False,False,342529.5,458296.0,8112.0,588965.0
354bad318bdc4946fbb261867157901f,abnormal,6,0,6,3,False,False,274743.17,270519.0,29726.0,502660.0
354fc9f443af86eebc10e9b06a22481b,abnormal,14,0,14,4,False,False,404412.14,249560.5,118111.0,980420.0
355d1c27824a343cde65516686c0a425,abnormal,5,0,5,2,False,False,197284.0,181080.0,137250.0,289380.0
35666a43bb8105a07d1020d9a4839f2f,abnormal,8,0,8,4,False,False,115172.25,71146.5,46632.0,324576.0
357b22f02be38869ae859f0add02b898,abnormal,16,0,16,5,False,False,675768.56,620435.0,220770.0,1237651.0
357f8f4587f096c180f701f450fffcfa,abnormal,9,0,9,7,False,False,53817.33,18135.0,1300.0,359632.0
35815525d36333e4253234cc83fd666c,normal,0,0,0,0,False,False,,,,
3583d368951a896ea95b498bb4efaec4,abnormal,11,0,11,6,False,False,301707.27,214800.0,130287.0,702768.0
359d3ca7c71e4d786af7380c78fea10d,abnormal,6,0,6,2,False,False,171668.17,155305.5,76934.0,313140.0
35d86694979dba2c3cade3f87924385a,abnormal,7,0,7,3,False,False,63053.43,62328.0,34384.0,91804.0
35de6aea3a75c405b780f3c1d2db38e0,abnormal,7,0,7,3,False,False,176020.71,128097.0,33066.0,455220.0
35e38672875ff60d5a131d91b4db5a6d,abnormal,7,0,7,3,False,False,544698.0,325438.0,4544.0,1491704.0
3623eea22ab15bd3cc7901e3c00695de,abnormal,10,0,10,5,False,False,192670.0,160351.0,38010.0,405894.0
3633b8a8cffa248a55bab4084f4ff5e9,abnormal,8,0,8,3,False,False,145201.75,105536.0,5100.0,348651.0
363999879bc614085397f192124c23b0,abnormal,14,0,14,5,False,False,250680.86,261520.0,42000.0,471870.0
363dc405e14ed95659d88707f54730de,abnormal,13,0,13,5,False,False,105265.23,34600.0,8174.0,374616.0
36429387a098976713296f2beae8063a,abnormal,3,0,3,1,False,False,426956.0,407550.0,399288.0,474030.0
364a18cd8e445fdcb63e3692393e6854,abnormal,9,0,9,4,False,False,69166.33,4950.0,675.0,313880.0
367134c4e20c2058bc154bfa25e22e98,abnormal,6,0,6,2,False,False,304870.17,251113.5,104313.0,551692.0
367465e5c96651ee8dac93a11fe7c0c0,abnormal,6,0,6,2,False,False,212964.17,190929.0,49115.0,397391.0
368befaff55745e30b3f200b298b2fd6,abnormal,5,0,5,3,False,False,269197.8,323162.0,36208.0,529200.0
369bf7d495f4a800910764a6f9a9a071,abnormal,3,0,3,2,False,False,302529.67,328293.0,183696.0,395600.0
36a0490889068162384a000b02d37ad4,abnormal,11,0,11,6,False,False,430336.45,148000.0,128037.0,1043696.0
36cf5300d146ed2c232acd54b45f317e,abnormal,7,0,7,2,False,False,119505.0,35052.0,24057.0,250733.0
36d12290ed702e358cabe1d85657dafb,abnormal,16,0,16,7,False,False,83982.69,28924.0,3888.0,330597.0
36e495b7888099453ba79ff57a2c4334,abnormal,9,0,9,4,False,False,276165.67,229770.0,62100.0,517307.0
36f9f3166dc757f415e384e69b0a2447,abnormal,7,0,7,3,False,False,268718.86,165792.0,41995.0,727352.0
36fb4eaf5da9525924d1b4ff5bdbd52f,abnormal,8,0,8,3,False,False,202319.0,169307.5,97933.0,309879.0
36fb9803c515de8b2b44028af25662ec,abnormal,9,0,9,4,False,False,144603.0,136188.0,39192.0,399100.0
37029ba2468f77989cae221948b772ae,abnormal,5,0,5,1,False,False,36193.4,31248.0,12408.0,68200.0
37054193bd4e6a2f3ca764088913b0f0,abnormal,10,0,10,3,False,False,178863.1,190383.0,31174.0,294975.0
37111bde86ae8d81aa66f2f46f89c03b,abnormal,3,0,3,3,False,False,38088.67,4514.0,4352.0,105400.0
371b40dcd28695d56f820de513906913,abnormal,7,0,7,3,False,False,129710.86,77402.0,21824.0,313992.0
371d6f540ac601affe81e547b05c551a,abnormal,3,0,3,1,False,False,308541.33,315695.0,273509.0,336420.0
371f686aebbbe6929b4bd3b86ab58873,abnormal,12,0,12,5,False,False,76047.5,71895.0,1276.0,211302.0
37233691ba64ed88b4e05882d7e41d61,abnormal,9,0,9,3,False,False,133046.0,71316.0,45080.0,247954.0
3727a613e597811aee451370fde09c49,abnormal,8,0,8,3,False,False,137464.0,91989.0,29748.0,278000.0
372dfcb677a2d0799d2f6e14d2177f1a,normal,0,0,0,0,False,False,,,,
373c57c281c8b4476ee2603757fde26a,abnormal,5,0,5,3,False,False,76499.6,36580.0,35112.0,233409.0
3759c5c3b6dd31e4f79dad538500928c,abnormal,12,0,12,6,False,False,280525.42,166956.0,6006.0,706593.0
378c7f385c547e5e7dc632510939a551,normal,0,0,0,0,False,False,,,,
37906d71bae225a2f676c84164224140,abnormal,4,0,4,2,False,False,212571.5,108823.0,75027.0,557613.0
37969967243726a9e231291224502076,abnormal,5,0,5,3,False,False,2042978.8,2493066.0,205920.0,2531606.0
379aef556ea6744aa51174e342fabcef,abnormal,13,0,13,6,False,False,37025.92,18460.0,899.0,105705.0
379da637859b61609c15e1f4ed2a5e7f,abnormal,11,0,11,3,False,False,49374.91,48960.0,4225.0,106232.0
379f083410e64a2fb74761b795bd0a41,normal,0,0,0,0,False,False,,,,
37a64f131e20057e6649e0cf60a3efce,abnormal,4,0,4,2,False,False,246223.0,308550.0,21600.0,346192.0
37c54c4ca8994215c1ae389f1f4adfd2,abnormal,3,0,3,1,False,False,92478.0,85902.0,76560.0,114972.0
37c55613c78c7775df0514fb0c804f4a,abnormal,12,0,12,3,False,False,127942.17,57770.0,12958.0,338315.0
37d00f2fdb0521a0f3fd6c7ec458ff61,abnormal,6,0,6,3,False,False,40487.33,43092.0,8924.0,64800.0
37d313251f4a6ca33fc7e428389cb9c1,normal,0,0,0,0,False,False,,,,
37ec1f4e30acc60a1dd892ab9036274a,abnormal,12,0,12,5,False,False,82269.33,67853.5,6726.0,191760.0
37f7e5fce42c1b3d1acc91e9ff43fe02,abnormal,6,0,6,2,False,False,383332.5,340130.0,143440.0,655350.0
380d07a94cc4b012812119370de47192,abnormal,3,0,3,1,False,False,65030.67,73080.0,41420.0,80592.0
381e9c224c892d437f498779e349469e,abnormal,8,0,8,5,False,False,38043.0,49539.0,1950.0,75078.0
3827e2d25e931b294811ad92ae898887,abnormal,3,0,3,2,False,False,15880.0,18450.0,7480.0,21710.0
382d4d167434016c3e049eae87439759,abnormal,5,0,5,2,False,False,195079.2,91800.0,46200.0,441812.0
382fde0b4f36b498850d79b00cf5593d,abnormal,5,0,5,2,False,False,62701.6,83055.0,483.0,133661.0
3845b3f74a2a76ef0b58310d61d03e6a,abnormal,3,0,3,1,False,False,90621.67,98475.0,71750.0,101640.0
3853062c38f4f0888baef9b1ec0a2331,abnormal,9,0,9,5,False,False,220214.89,104076.0,62712.0,595680.0
3875a7e4eb1bdb443470a1abbe93cb58,abnormal,6,0,6,3,False,False,156012.0,71092.0,10416.0,381915.0
38791e51fbea01ae3935f311e8878f1c,abnormal,6,0,6,4,False,False,50632.67,40460.0,38870.0,102678.0
389de59ab4c4dd2b0a4f94d33966b12d,abnormal,9,0,9,5,False,False,286997.56,124930.0,20296.0,828417.0
389f167c16b70e1eb1aa219fedc373b7,abnormal,6,0,6,2,False,False,221645.17,234982.0,54696.0,378508.0
38ab2d3283b496d60dc137e94d16b7c6,abnormal,15,0,15,4,False,False,269048.47,28028.0,12218.0,775200.0
38b3d1f6264e82239b563119ff33df07,abnormal,6,0,6,2,False,False,215891.5,221032.5,60888.0,373520.0
38c145abf52f301575550953e6aaa009,abnormal,6,0,6,2,False,False,196101.83,176893.0,79716.0,337101.0
38d4443729e3b217cb38e78df6694dd7,abnormal,4,0,4,2,False,False,136287.25,139842.5,118192.0,147272.0
38d59aef0ecbc73f365767bc09692283,abnormal,11,0,11,5,False,False,32734.64,21420.0,1813.0,99882.0
38d7d44f0a3b6c7129851d7ec6d9c001,normal,0,0,0,0,False,False,,,,
38dc1745e9aedd829a5c4989ad2f0758,abnormal,6,0,6,3,False,False,441815.0,518486.5,73728.0,868927.0
38e4156d00946746696b72f9bfa791de,abnormal,7,0,7,3,False,False,158749.57,35301.0,7296.0,425984.0
38e8d0a7c6e90bb221619d0d8836b3a8,abnormal,6,0,6,2,False,False,62208.33,69679.5,13420.0,96338.0
38e987ce7d99adc13adeebb0ca3e3182,abnormal,6,0,6,3,False,False,76696.67,63920.0,31924.0,161112.0
38ec375050f7c2bedcb4d1e1e7bb4e12,abnormal,5,0,5,1,False,False,99147.0,91606.0,71595.0,133857.0
39095bfc67751891aebabdeeb8b89f5a,abnormal,11,0,11,4,False,False,97776.09,29925.0,3484.0,350186.0
3911f0e97683eb279550e59ad3213da0,abnormal,14,0,14,6,False,False,63671.14,25125.0,13068.0,397437.0
392910e2001c7d9710d1e11f1bf4bd73,abnormal,4,0,4,2,False,False,112038.25,114492.0,83332.0,135837.0
3929f29e01d98f3666da7114c4e554ed,abnormal,3,0,3,1,False,False,189270.0,188332.0,182978.0,196500.0
393407def518a76fc2b7e8dbaeafa0ce,abnormal,9,0,9,6,False,False,163390.0,81696.0,735.0,425850.0
393909c0d12d67fd08703d36970014e8,abnormal,20,0,20,5,False,False,497807.85,465534.0,72864.0,927469.0
39394c845e092472bfff78c26ce9feb4,abnormal,5,0,5,2,False,False,239197.8,204768.0,86508.0,458745.0
393cb25dab7a972a55af7269c046ab4e,abnormal,4,0,4,2,False,False,160135.25,100645.0,59286.0,379965.0
394138b182cad5c9af7cac9bd1649a24,abnormal,5,0,5,2,False,False,68255.6,59241.0,45030.0,109263.0
394ea2732452334954cf83c6e5b41951,abnormal,6,0,6,2,False,True,279885.83,252799.5,131698.0,448517.0
395a89a6041167d0254dc826ddfe7110,abnormal,7,0,7,4,False,False,90986.86,116886.0,16799.0,141367.0
397b7968bbdf2db72e34625ad8e874c2,abnormal,7,0,7,3,False,False,658562.57,368060.0,120080.0,1457601.0
397feff0fc86964d91046470e50273e0,abnormal,4,0,4,2,False,False,332688.0,326971.5,125367.0,551442.0
398ca3c2cf798b9483dde58ef6887a31,abnormal,3,0,3,1,False,False,75453.0,76570.0,64232.0,85557.0
39a043040baac31c12db628415939f3e,abnormal,8,0,8,2,False,False,47683.0,44593.0,28220.0,79180.0
39c0cec7df2082421f852bc79cb333a1,abnormal,9,0,9,4,False,False,31007.56,12095.0,2596.0,89680.0
39e1084eccfc3b7961eb19ea7ecaa8b7,abnormal,5,0,5,3,False,False,60574.4,70889.0,8832.0,102557.0
39eaf0dbdf50b88ac6b3f02b918ac86a,abnormal,6,0,6,3,False,False,67773.17,58303.0,5358.0,158775.0
39fba09b48f252efaa54f0d093a8294d,abnormal,7,0,7,3,False,False,440310.57,426550.0,11227.0,972397.0
3a302fbbbf3364aa1a7731b59e6b98ec,abnormal,46,0,46,5,False,False,152887.26,90655.5,11663.0,431970.0
3a328d66387d59be8793ee8b4f4bdc1b,abnormal,3,0,3,1,False,False,161028.33,160268.0,140369.0,182448.0
