image_id,class_id,class_name,x_min,y_min,x_max,y_max,bbox_width,bbox_height,bbox_area,bbox_aspect_ratio,bbox_area_group,bbox_width_group,bbox_height_group
9a321e5a866cee9e943cf5f3684de512,11,Pleural thickening,1105.0,459.0,1475.0,587.0,370.0,128.0,47360.0,2.890625,medium,width_medium,height_small
16edfb76036ad3b10d9479e16ad7e92a,0,Aortic enlargement,1602.0,533.0,1851.0,776.0,249.0,243.0,60507.0,1.0246913580246915,medium,width_medium,height_medium
09f9a62fceffacc4d062a7fe24a626b8,10,Pleural effusion,538.0,2113.0,639.0,2384.0,101.0,271.0,27371.0,0.3726937269372694,small,width_small,height_medium
ed6f20cff422347c954f41eac82fac8b,10,Pleural effusion,1250.0,770.0,1967.0,1709.0,717.0,939.0,673263.0,0.7635782747603834,large,width_large,height_large
f1e4056384e1926c3ae33882e0dc00cb,6,Infiltration,429.0,753.0,1097.0,1853.0,668.0,1100.0,734800.0,0.6072727272727273,very_large,width_large,height_very_large
5cf657759ffe1c8ad29c2b6938197dfc,0,Aortic enlargement,1210.0,794.0,1364.0,972.0,154.0,178.0,27412.0,0.8651685393258427,small,width_small,height_small
8a9f6de8179f600733be50c16c7b929e,0,Aortic enlargement,1136.0,629.0,1419.0,964.0,283.0,335.0,94805.0,0.844776119402985,medium,width_medium,height_medium
fad39dc356aaa2da58470c6daaba8112,11,Pleural thickening,1484.0,550.0,1686.0,689.0,202.0,139.0,28078.0,1.4532374100719425,small,width_small,height_small
23976276263082c45eec8db02176a30b,13,Pulmonary fibrosis,443.0,731.0,579.0,812.0,136.0,81.0,11016.0,1.6790123456790123,small,width_small,height_small
66332eb5425bcdc6854aae970cc656b9,11,Pleural thickening,2433.0,1878.0,2586.0,2112.0,153.0,234.0,35802.0,0.6538461538461539,small,width_small,height_medium
522dea0833b59836405679f464299eac,6,Infiltration,735.0,309.0,1398.0,1829.0,663.0,1520.0,1007760.0,0.4361842105263158,very_large,width_large,height_very_large
c57e2790b60c949160c90679c711066a,3,Cardiomegaly,747.0,1696.0,1950.0,1995.0,1203.0,299.0,359697.0,4.023411371237458,large,width_very_large,height_medium
f41ccbeeaa2f48cbb13110e15c20a538,13,Pulmonary fibrosis,1308.0,470.0,1743.0,788.0,435.0,318.0,138330.0,1.3679245283018868,medium,width_medium,height_medium
a4bf2029dfdd687dd7b4567b159a4121,0,Aortic enlargement,1279.0,906.0,1597.0,1253.0,318.0,347.0,110346.0,0.9164265129682997,medium,width_medium,height_medium
d8b297c773294eb23707c0a7f693c5fc,6,Infiltration,2079.0,1569.0,2575.0,2188.0,496.0,619.0,307024.0,0.8012924071082391,medium,width_medium,height_large
a5c7b10a238b041fc8d10afd9cc12569,11,Pleural thickening,792.0,304.0,1031.0,445.0,239.0,141.0,33699.0,1.6950354609929077,small,width_medium,height_small
457e53f750c2f152033022e7918cc296,11,Pleural thickening,1519.0,352.0,1793.0,427.0,274.0,75.0,20550.0,3.6533333333333333,small,width_medium,height_small
8a9f6de8179f600733be50c16c7b929e,0,Aortic enlargement,1135.0,641.0,1420.0,1048.0,285.0,407.0,115995.0,0.7002457002457002,medium,width_medium,height_medium
7aeae4110d509875a693b23aa17bd9ac,8,Nodule/Mass,248.0,675.0,302.0,727.0,54.0,52.0,2808.0,1.0384615384615385,very_small,width_very_small,height_very_small
5308d2b6f06e98bd8e7c16ed6124aff1,11,Pleural thickening,2377.0,1603.0,2596.0,1856.0,219.0,253.0,55407.0,0.8656126482213439,medium,width_medium,height_medium
f6689a5d04b19e0750f5128f629b5d39,10,Pleural effusion,1782.0,1366.0,1864.0,1570.0,82.0,204.0,16728.0,0.4019607843137255,small,width_small,height_medium
0a14aeaf02d42990d8bb5d55270b7274,10,Pleural effusion,2071.0,1780.0,2571.0,2610.0,500.0,830.0,415000.0,0.6024096385542169,large,width_medium,height_large
e8e6ff19c3be05a4ccfb20abc4202d52,8,Nodule/Mass,597.0,718.0,633.0,768.0,36.0,50.0,1800.0,0.72,very_small,width_very_small,height_very_small
45f8fd11d471cfb910172d26f8157ee5,0,Aortic enlargement,1133.0,724.0,1409.0,1060.0,276.0,336.0,92736.0,0.8214285714285714,medium,width_medium,height_medium
2b8a0c8760862e0bd6dbac062d421396,13,Pulmonary fibrosis,1124.0,504.0,1277.0,673.0,153.0,169.0,25857.0,0.9053254437869822,small,width_small,height_small
80b4a951ab0029dbcc40fd4480fc6162,8,Nodule/Mass,1407.0,606.0,1588.0,878.0,181.0,272.0,49232.0,0.6654411764705882,medium,width_small,height_medium
6cf0ea4eb8810156bfb48f5a7dbeffd3,6,Infiltration,577.0,1220.0,875.0,1468.0,298.0,248.0,73904.0,1.2016129032258065,medium,width_medium,height_medium
3a302fbbbf3364aa1a7731b59e6b98ec,8,Nodule/Mass,764.0,1594.0,927.0,1761.0,163.0,167.0,27221.0,0.9760479041916168,small,width_small,height_small
88e33acc19c4296385bb217cf333d8ce,13,Pulmonary fibrosis,858.0,840.0,947.0,920.0,89.0,80.0,7120.0,1.1125,small,width_small,height_small
7d0cc84e9002c1eb219559540c014e7a,11,Pleural thickening,321.0,2232.0,407.0,2430.0,86.0,198.0,17028.0,0.43434343434343436,small,width_small,height_medium
7a4bbf44262ba36208dbb20153f4569d,10,Pleural effusion,291.0,437.0,1223.0,1976.0,932.0,1539.0,1434348.0,0.6055880441845354,very_large,width_large,height_very_large
18759bb253200a7c5fef22b00d05496b,0,Aortic enlargement,1000.0,817.0,1266.0,1186.0,266.0,369.0,98154.0,0.7208672086720868,medium,width_medium,height_medium
5161ae032f0552603b6de965b2bb3e09,6,Infiltration,663.0,649.0,1213.0,1117.0,550.0,468.0,257400.0,1.1752136752136753,medium,width_medium,height_large
f233f426d24061d9584932e52bfdbd49,0,Aortic enlargement,1638.0,697.0,1906.0,960.0,268.0,263.0,70484.0,1.0190114068441065,medium,width_medium,height_medium
d15440be54e5314679b36d0e7c9c0da1,9,Other lesion,809.0,792.0,1085.0,1474.0,276.0,682.0,188232.0,0.4046920821114369,medium,width_medium,height_large
059ec0fc0d6840cff6e268e46f85faa0,11,Pleural thickening,508.0,381.0,896.0,527.0,388.0,146.0,56648.0,2.6575342465753424,medium,width_medium,height_small
2aae4700188dd1842bb1851d714d7f38,11,Pleural thickening,1644.0,340.0,1868.0,546.0,224.0,206.0,46144.0,1.087378640776699,medium,width_medium,height_medium
5ca166e3c183eed19a435a0db42d9939,11,Pleural thickening,392.0,327.0,637.0,630.0,245.0,303.0,74235.0,0.8085808580858086,medium,width_medium,height_medium
06e523e21ac668629092e85928b176a3,0,Aortic enlargement,1313.0,794.0,1478.0,970.0,165.0,176.0,29040.0,0.9375,small,width_small,height_small
90a27c3ac3327ddb800b2ae9bcc27ac6,0,Aortic enlargement,1258.0,846.0,1550.0,1102.0,292.0,256.0,74752.0,1.140625,medium,width_medium,height_medium
2954986a6bc846398d3cc9bc2297ed84,10,Pleural effusion,155.0,2552.0,416.0,2830.0,261.0,278.0,72558.0,0.9388489208633094,medium,width_medium,height_medium
680991cadaa23df90e27c5c89941b917,0,Aortic enlargement,1225.0,1078.0,1561.0,1522.0,336.0,444.0,149184.0,0.7567567567567568,medium,width_medium,height_medium
24c408efe011f2d27322e93440221aa1,13,Pulmonary fibrosis,621.0,724.0,879.0,855.0,258.0,131.0,33798.0,1.9694656488549618,small,width_medium,height_small
fa109c087e46fe1ea27e48ce6d154d2f,8,Nodule/Mass,2678.0,1601.0,2797.0,1685.0,119.0,84.0,9996.0,1.4166666666666667,small,width_small,height_small
ab51ed37f90ea78c93f1e92aa8a9d749,9,Other lesion,512.0,622.0,598.0,696.0,86.0,74.0,6364.0,1.162162162162162,very_small,width_small,height_small
662fe30af3399b56c1579e95b0c6c87e,12,Pneumothorax,2194.0,602.0,2708.0,1166.0,514.0,564.0,289896.0,0.9113475177304965,medium,width_medium,height_large
f10143e3eb341eac01909c339a5cf01f,0,Aortic enlargement,1419.0,884.0,1693.0,1204.0,274.0,320.0,87680.0,0.85625,medium,width_medium,height_medium
d7049d549349da79c6fce9744a52e470,10,Pleural effusion,321.0,1118.0,1061.0,2231.0,740.0,1113.0,823620.0,0.6648697214734951,very_large,width_large,height_very_large
947c9697bb1023635f14e326d13c55bc,3,Cardiomegaly,739.0,1436.0,1879.0,1745.0,1140.0,309.0,352260.0,3.6893203883495147,large,width_large,height_medium
3143c4090b404863d57a355e61585d0b,0,Aortic enlargement,998.0,1129.0,1273.0,1625.0,275.0,496.0,136400.0,0.5544354838709677,medium,width_medium,height_large
498ac0c4815a890629cf509446a47238,8,Nodule/Mass,2033.0,1141.0,2064.0,1169.0,31.0,28.0,868.0,1.1071428571428572,very_small,width_very_small,height_very_small
929cadd9346edbd600e909ce306ebfb6,10,Pleural effusion,2390.0,2581.0,2630.0,2814.0,240.0,233.0,55920.0,1.0300429184549356,medium,width_medium,height_medium
dab8bef96e96c74e44e44b513760086b,9,Other lesion,587.0,1305.0,1007.0,1501.0,420.0,196.0,82320.0,2.142857142857143,medium,width_medium,height_medium
5895fa847d7ce6fbc0c1ad1ca998b613,10,Pleural effusion,2206.0,1534.0,2391.0,2012.0,185.0,478.0,88430.0,0.38702928870292885,medium,width_small,height_large
7daa7e5ce05f09404b845efb87f3ea20,11,Pleural thickening,729.0,410.0,935.0,451.0,206.0,41.0,8446.0,5.024390243902439,small,width_small,height_very_small
bffb5303ac64552996db400e0f7058b0,11,Pleural thickening,92.0,2140.0,138.0,2293.0,46.0,153.0,7038.0,0.3006535947712418,small,width_very_small,height_small
810a3894117aa4dc8d1cd1d22aa7e9de,10,Pleural effusion,2395.0,2343.0,2489.0,2602.0,94.0,259.0,24346.0,0.36293436293436293,small,width_small,height_medium
0f389422bffe0f96dc3da175550e0c5b,0,Aortic enlargement,1118.0,719.0,1445.0,1175.0,327.0,456.0,149112.0,0.7171052631578947,medium,width_medium,height_large
17d5b60d0b5decddb51eba55dc4a514b,4,Consolidation,831.0,913.0,1216.0,1149.0,385.0,236.0,90860.0,1.63135593220339,medium,width_medium,height_medium
db0409f17482d968dc350ae12a91d913,11,Pleural thickening,2390.0,2406.0,2527.0,2644.0,137.0,238.0,32606.0,0.5756302521008403,small,width_small,height_medium
50b13defc76ed84a3b775856bfda2dfb,11,Pleural thickening,948.0,364.0,1502.0,549.0,554.0,185.0,102490.0,2.9945945945945946,medium,width_medium,height_small
15b164c54f0bf0baac308b47a45a1468,3,Cardiomegaly,898.0,1363.0,2168.0,1751.0,1270.0,388.0,492760.0,3.2731958762886597,large,width_very_large,height_medium
6807503ed8ab156abd8b43ee6bc4be75,0,Aortic enlargement,1002.0,612.0,1197.0,815.0,195.0,203.0,39585.0,0.9605911330049262,medium,width_small,height_medium
4a5732c7b9983cc84c987f27de556a9a,13,Pulmonary fibrosis,853.0,915.0,1032.0,1010.0,179.0,95.0,17005.0,1.8842105263157896,small,width_small,height_small
3cd8187f824b95bd1d21945cbce7a15a,13,Pulmonary fibrosis,1791.0,1194.0,2153.0,1394.0,362.0,200.0,72400.0,1.81,medium,width_medium,height_medium
522dea0833b59836405679f464299eac,5,ILD,1703.0,419.0,2312.0,1634.0,609.0,1215.0,739935.0,0.5012345679012346,very_large,width_large,height_very_large
80c9acacf163bc16010749b2b946e528,3,Cardiomegaly,641.0,1365.0,1545.0,1629.0,904.0,264.0,238656.0,3.4242424242424243,medium,width_large,height_medium
31901b2d1d2eb92c235f47f498b907c0,8,Nodule/Mass,1561.0,1138.0,1741.0,1290.0,180.0,152.0,27360.0,1.1842105263157894,small,width_small,height_small
db458f41a65184d55c82cdbee65ed10b,10,Pleural effusion,1745.0,2090.0,1848.0,2270.0,103.0,180.0,18540.0,0.5722222222222222,small,width_small,height_small
3a302fbbbf3364aa1a7731b59e6b98ec,8,Nodule/Mass,548.0,1772.0,795.0,1901.0,247.0,129.0,31863.0,1.9147286821705427,small,width_medium,height_small
55fb526d34d6a1397c64f537883fefec,11,Pleural thickening,186.0,2066.0,496.0,2639.0,310.0,573.0,177630.0,0.5410122164048866,medium,width_medium,height_large
ac1d94eefdeeb76ee96e56b8856f7209,10,Pleural effusion,2248.0,1764.0,2361.0,2068.0,113.0,304.0,34352.0,0.3717105263157895,small,width_small,height_medium
ed9f5c40c389c115089e5a8f15e162b0,13,Pulmonary fibrosis,737.0,554.0,1062.0,1002.0,325.0,448.0,145600.0,0.7254464285714286,medium,width_medium,height_medium
8dfdb16f2373ca92d484bb8ae376d7dc,13,Pulmonary fibrosis,1613.0,781.0,1774.0,892.0,161.0,111.0,17871.0,1.4504504504504505,small,width_small,height_small
acf300f2bafea4a7050e1189c1419c7e,0,Aortic enlargement,988.0,543.0,1363.0,894.0,375.0,351.0,131625.0,1.0683760683760684,medium,width_medium,height_medium
3623eea22ab15bd3cc7901e3c00695de,0,Aortic enlargement,1349.0,881.0,1664.0,1258.0,315.0,377.0,118755.0,0.8355437665782494,medium,width_medium,height_medium
69e956035a447c4d4f4d28e13ed92dc4,9,Other lesion,1516.0,315.0,1748.0,1096.0,232.0,781.0,181192.0,0.2970550576184379,medium,width_medium,height_large
b37cd57257591d19366e5a6f23ceb8f6,9,Other lesion,583.0,801.0,698.0,916.0,115.0,115.0,13225.0,1.0,small,width_small,height_small
4b001bab36d94f73c1ead3ab74690dbc,6,Infiltration,1281.0,1405.0,1631.0,2021.0,350.0,616.0,215600.0,0.5681818181818182,medium,width_medium,height_large
ee1ce355f6de728da4c7a40715b16826,0,Aortic enlargement,1374.0,956.0,1744.0,1291.0,370.0,335.0,123950.0,1.1044776119402986,medium,width_medium,height_medium
ee253aab2bfa090c01a596a449159233,3,Cardiomegaly,1271.0,1530.0,2415.0,1896.0,1144.0,366.0,418704.0,3.1256830601092895,large,width_very_large,height_medium
421a769663792125e8d7d05459a01efb,0,Aortic enlargement,1320.0,759.0,1651.0,1196.0,331.0,437.0,144647.0,0.7574370709382151,medium,width_medium,height_medium
0a61578e3d77b1cebc86d13a41efa31b,11,Pleural thickening,802.0,370.0,1111.0,471.0,309.0,101.0,31209.0,3.0594059405940595,small,width_medium,height_small
328c2e4790fad49004a3bf14be3a51c6,2,Calcification,1424.0,732.0,1575.0,937.0,151.0,205.0,30955.0,0.7365853658536585,small,width_small,height_medium
9fccf640c41b789bef11c3437045436d,3,Cardiomegaly,778.0,1412.0,1990.0,1777.0,1212.0,365.0,442380.0,3.3205479452054796,large,width_very_large,height_medium
4361c97e29d8614a2b2a539beaf8aef0,13,Pulmonary fibrosis,1986.0,1501.0,2246.0,1777.0,260.0,276.0,71760.0,0.9420289855072463,medium,width_medium,height_medium
cdc9449b58f831981f7df30de936077d,9,Other lesion,642.0,405.0,963.0,909.0,321.0,504.0,161784.0,0.6369047619047619,medium,width_medium,height_large
4cf1b1d76ab89d36c71bb2c1cbd4335b,11,Pleural thickening,498.0,364.0,967.0,601.0,469.0,237.0,111153.0,1.978902953586498,medium,width_medium,height_medium
42fba4329860d5995fea57553104907a,13,Pulmonary fibrosis,1384.0,495.0,2086.0,1334.0,702.0,839.0,588978.0,0.8367103694874851,large,width_large,height_large
818796ebd40823cf964a850393882fea,0,Aortic enlargement,1078.0,778.0,1334.0,1025.0,256.0,247.0,63232.0,1.0364372469635628,medium,width_medium,height_medium
d015e02257639b55b196e26820e10081,13,Pulmonary fibrosis,1514.0,1052.0,1647.0,1312.0,133.0,260.0,34580.0,0.5115384615384615,small,width_small,height_medium
a6309e7373450069baaec7802ec8b244,3,Cardiomegaly,545.0,1407.0,1565.0,1597.0,1020.0,190.0,193800.0,5.368421052631579,medium,width_large,height_medium
f736d35657c19d752b94cb194d9ed59a,3,Cardiomegaly,763.0,1752.0,1591.0,2085.0,828.0,333.0,275724.0,2.4864864864864864,medium,width_large,height_medium
e1ba0e65d55cff798f5253a5bc108fd7,7,Lung Opacity,908.0,605.0,1115.0,986.0,207.0,381.0,78867.0,0.5433070866141733,medium,width_small,height_medium
97fd4f6e94b84fc564ae30aec660e443,0,Aortic enlargement,1257.0,794.0,1603.0,1173.0,346.0,379.0,131134.0,0.9129287598944591,medium,width_medium,height_medium
d9f6c5f7623550374aff527ad8ba6ccd,11,Pleural thickening,77.0,1939.0,222.0,2133.0,145.0,194.0,28130.0,0.7474226804123711,small,width_small,height_medium
575b98a9f9824d519937a776bd819cc4,3,Cardiomegaly,991.0,1468.0,2320.0,1877.0,1329.0,409.0,543561.0,3.249388753056235,large,width_very_large,height_medium
24b3c4ccc0e19044935c8f40ab37fc18,11,Pleural thickening,692.0,602.0,896.0,846.0,204.0,244.0,49776.0,0.8360655737704918,medium,width_small,height_medium
ba46dcb445340df33566b52d7192ab6e,9,Other lesion,612.0,482.0,867.0,861.0,255.0,379.0,96645.0,0.6728232189973615,medium,width_medium,height_medium
285cdfec4d725d327266833adf3ba9d5,3,Cardiomegaly,1086.0,1428.0,2033.0,1688.0,947.0,260.0,246220.0,3.6423076923076922,medium,width_large,height_medium
247af0fcdbe53ade2def3f79e4eb9345,7,Lung Opacity,2054.0,1619.0,2396.0,2140.0,342.0,521.0,178182.0,0.6564299424184261,medium,width_medium,height_large
2895afe060760a377fea0d6c8fcbf9d1,11,Pleural thickening,1157.0,316.0,1460.0,456.0,303.0,140.0,42420.0,2.164285714285714,medium,width_medium,height_small
66a42146929520fe337cad37816f4384,8,Nodule/Mass,622.0,952.0,827.0,1627.0,205.0,675.0,138375.0,0.3037037037037037,medium,width_small,height_large
1296335140a042ff0270825cdae2fa09,13,Pulmonary fibrosis,1563.0,418.0,1710.0,795.0,147.0,377.0,55419.0,0.38992042440318303,medium,width_small,height_medium
37c55613c78c7775df0514fb0c804f4a,11,Pleural thickening,1057.0,560.0,1266.0,622.0,209.0,62.0,12958.0,3.370967741935484,small,width_medium,height_very_small
a3138b15692cfedc5a35d1bf5314616e,7,Lung Opacity,1882.0,989.0,2412.0,1404.0,530.0,415.0,219950.0,1.2771084337349397,medium,width_medium,height_medium
046ad82db74a4155eaff3586b0d1e068,6,Infiltration,452.0,554.0,997.0,1327.0,545.0,773.0,421285.0,0.705045278137128,large,width_medium,height_large
2ae73f853f1f9c23c2c9e200046665d1,0,Aortic enlargement,1289.0,699.0,1552.0,973.0,263.0,274.0,72062.0,0.9598540145985401,medium,width_medium,height_medium
736548ed94e659b342a15a4b32e71a1f,13,Pulmonary fibrosis,1590.0,584.0,1786.0,717.0,196.0,133.0,26068.0,1.4736842105263157,small,width_small,height_small
76150430edf4bc123a894d8dfb55b864,10,Pleural effusion,1617.0,1515.0,1918.0,1837.0,301.0,322.0,96922.0,0.9347826086956522,medium,width_medium,height_medium
088006f2453c4183b1ef46fb607bc31c,0,Aortic enlargement,913.0,460.0,1182.0,781.0,269.0,321.0,86349.0,0.838006230529595,medium,width_medium,height_medium
1c2edaf3f7c1867f34d76dafe8f53d80,6,Infiltration,696.0,476.0,1238.0,1168.0,542.0,692.0,375064.0,0.7832369942196532,large,width_medium,height_large
6e4915e84e38de5d90efe0ecfd8f2cf6,3,Cardiomegaly,756.0,1676.0,1652.0,1993.0,896.0,317.0,284032.0,2.826498422712934,medium,width_large,height_medium
ddc2e81bc04195f7f72109ee5873a2fb,0,Aortic enlargement,678.0,760.0,1489.0,1229.0,811.0,469.0,380359.0,1.7292110874200426,large,width_large,height_large
b99a097e12daedcc1d269899c813db0c,0,Aortic enlargement,1654.0,423.0,1892.0,777.0,238.0,354.0,84252.0,0.672316384180791,medium,width_medium,height_medium
f51c1a48919f8b36116ed4aa799dcb23,0,Aortic enlargement,1321.0,912.0,1598.0,1284.0,277.0,372.0,103044.0,0.7446236559139785,medium,width_medium,height_medium
cf95785b8e8bf924e9cf0b51faef41aa,13,Pulmonary fibrosis,705.0,491.0,1163.0,794.0,458.0,303.0,138774.0,1.5115511551155116,medium,width_medium,height_medium
2229148faa205e881cf0d932755c9e40,11,Pleural thickening,270.0,550.0,525.0,963.0,255.0,413.0,105315.0,0.6174334140435835,medium,width_medium,height_medium
657d78347d17af866338af4f1dab0c71,3,Cardiomegaly,654.0,1335.0,1643.0,1576.0,989.0,241.0,238349.0,4.1037344398340245,medium,width_large,height_medium
d846ef7992c9efb128ba7e3c25fa6a64,13,Pulmonary fibrosis,729.0,739.0,1029.0,935.0,300.0,196.0,58800.0,1.530612244897959,medium,width_medium,height_medium
9ea6802588a0cf35c44631bf01f9bd7f,11,Pleural thickening,1824.0,395.0,2043.0,499.0,219.0,104.0,22776.0,2.105769230769231,small,width_medium,height_small
ca06e2f4999e77fe76003a86b64a0710,11,Pleural thickening,156.0,1791.0,289.0,1984.0,133.0,193.0,25669.0,0.689119170984456,small,width_small,height_medium
1ee608f4c2322489c730271c6ef7caba,3,Cardiomegaly,613.0,1282.0,1520.0,1699.0,907.0,417.0,378219.0,2.175059952038369,large,width_large,height_medium
c8205cbdfff77ee90770156c3075a38f,5,ILD,123.0,455.0,999.0,1966.0,876.0,1511.0,1323636.0,0.5797485109199206,very_large,width_large,height_very_large
2aeb88a0d7394443e815a4b3e15399d4,0,Aortic enlargement,972.0,906.0,1539.0,1363.0,567.0,457.0,259119.0,1.2407002188183807,medium,width_medium,height_large
90a27c3ac3327ddb800b2ae9bcc27ac6,9,Other lesion,904.0,1145.0,1493.0,2310.0,589.0,1165.0,686185.0,0.5055793991416309,large,width_medium,height_very_large
8f2f0fd9dfa82786b2c02b4a2df53dc1,7,Lung Opacity,459.0,1424.0,890.0,1864.0,431.0,440.0,189640.0,0.9795454545454545,medium,width_medium,height_medium
3c3977477c6ca3ea8a3d18ba0e4afed4,13,Pulmonary fibrosis,277.0,934.0,585.0,1408.0,308.0,474.0,145992.0,0.6497890295358649,medium,width_medium,height_large
45f8fd11d471cfb910172d26f8157ee5,6,Infiltration,242.0,814.0,878.0,1633.0,636.0,819.0,520884.0,0.7765567765567766,large,width_large,height_large
783c29f5c65505ff48dca9a55a5f9f8e,0,Aortic enlargement,1518.0,336.0,1798.0,687.0,280.0,351.0,98280.0,0.7977207977207977,medium,width_medium,height_medium
659e8fa4b3d038c98fbfc0ab4cfcd411,1,Atelectasis,337.0,569.0,1052.0,964.0,715.0,395.0,282425.0,1.8101265822784811,medium,width_large,height_medium
8d92135190568a756e7850cec9f6577a,3,Cardiomegaly,765.0,1507.0,1653.0,1934.0,888.0,427.0,379176.0,2.079625292740047,large,width_large,height_medium
4ea43f30fdd925340ad598bb10028c97,12,Pneumothorax,1598.0,658.0,2353.0,1338.0,755.0,680.0,513400.0,1.1102941176470589,large,width_large,height_large
5184bc9a54adf7c8cb707c45f21fd741,13,Pulmonary fibrosis,237.0,1024.0,710.0,1104.0,473.0,80.0,37840.0,5.9125,small,width_medium,height_small
2469a8efd790f12eb9304f5c013a966e,0,Aortic enlargement,1336.0,699.0,1599.0,941.0,263.0,242.0,63646.0,1.0867768595041323,medium,width_medium,height_medium
77b13969911c7f66060294c6cd76f58a,0,Aortic enlargement,1220.0,878.0,1422.0,1097.0,202.0,219.0,44238.0,0.9223744292237442,medium,width_small,height_medium
f40c08b38fce6f2b77c6019d34521357,8,Nodule/Mass,185.0,1548.0,271.0,1622.0,86.0,74.0,6364.0,1.162162162162162,very_small,width_small,height_small
d1ae8f8c681cf7e9ad6fc1f8ab02dc3a,13,Pulmonary fibrosis,823.0,432.0,1307.0,1149.0,484.0,717.0,347028.0,0.6750348675034867,large,width_medium,height_large
0ac383fcdc6f1957b3ecceaf0acec909,13,Pulmonary fibrosis,1536.0,1036.0,1682.0,1213.0,146.0,177.0,25842.0,0.8248587570621468,small,width_small,height_small
abffa843a8032bc9d0fd85b85ee99ca3,3,Cardiomegaly,758.0,1550.0,1679.0,1926.0,921.0,376.0,346296.0,2.449468085106383,large,width_large,height_medium
cca122e46a24a6ccfeba9ade9f7b933c,8,Nodule/Mass,416.0,1053.0,518.0,1170.0,102.0,117.0,11934.0,0.8717948717948718,small,width_small,height_small
5161ae032f0552603b6de965b2bb3e09,13,Pulmonary fibrosis,663.0,649.0,1213.0,1117.0,550.0,468.0,257400.0,1.1752136752136753,medium,width_medium,height_large
78dba36bdd34da385efcca7bb9ff5fde,8,Nodule/Mass,742.0,795.0,814.0,874.0,72.0,79.0,5688.0,0.9113924050632911,very_small,width_very_small,height_small
9a3d018df521eaab6b4eec203a19970b,11,Pleural thickening,1900.0,2197.0,2090.0,2530.0,190.0,333.0,63270.0,0.5705705705705706,medium,width_small,height_medium
33db2b371f7527ae2cd349abe5a7c062,0,Aortic enlargement,1024.0,595.0,1329.0,869.0,305.0,274.0,83570.0,1.1131386861313868,medium,width_medium,height_medium
d70e8f6924ff1e80d6b008965df94e08,7,Lung Opacity,320.0,1152.0,626.0,1556.0,306.0,404.0,123624.0,0.7574257425742574,medium,width_medium,height_medium
a2ca3716b1e7923e5f8e0fc6f8200509,3,Cardiomegaly,1013.0,1750.0,2070.0,2034.0,1057.0,284.0,300188.0,3.721830985915493,medium,width_large,height_medium
c41d4f698ccccbf7068c44c8c14f4e16,10,Pleural effusion,330.0,2706.0,434.0,2864.0,104.0,158.0,16432.0,0.6582278481012658,small,width_small,height_small
b0c015954f4b80fddd0ed4d105e9e434,0,Aortic enlargement,1045.0,691.0,1365.0,940.0,320.0,249.0,79680.0,1.285140562248996,medium,width_medium,height_medium
02cd1d17763c869ff3d4af5e28539456,3,Cardiomegaly,734.0,1293.0,1647.0,1626.0,913.0,333.0,304029.0,2.7417417417417416,medium,width_large,height_medium
9f9c6cde56f7e1b36c94f6d72fe0a2f3,13,Pulmonary fibrosis,1472.0,286.0,1623.0,468.0,151.0,182.0,27482.0,0.8296703296703297,small,width_small,height_small
4016b176eaf40d514b0559a0aeb48f21,0,Aortic enlargement,1562.0,719.0,1834.0,1005.0,272.0,286.0,77792.0,0.951048951048951,medium,width_medium,height_medium
59e13a6fecb4e883dee11ec8cbefe478,3,Cardiomegaly,751.0,1168.0,1723.0,1569.0,972.0,401.0,389772.0,2.423940149625935,large,width_large,height_medium
2116aa83dd20261a1c6f4b13ea3eafbc,3,Cardiomegaly,938.0,1532.0,2130.0,1884.0,1192.0,352.0,419584.0,3.3863636363636362,large,width_very_large,height_medium
3c98c90840a9290511ae8192107f8250,3,Cardiomegaly,633.0,1642.0,1636.0,1963.0,1003.0,321.0,321963.0,3.1246105919003115,large,width_large,height_medium
828468076a2fa7c97169cfb83a117593,13,Pulmonary fibrosis,379.0,231.0,899.0,1225.0,520.0,994.0,516880.0,0.5231388329979879,large,width_medium,height_large
84749e46e93f4ac01d4a8ae41bb2a179,0,Aortic enlargement,1057.0,643.0,1315.0,929.0,258.0,286.0,73788.0,0.9020979020979021,medium,width_medium,height_medium
4b8c24a1eaeabd898c28a92d25cc3632,6,Infiltration,1476.0,1249.0,1783.0,1761.0,307.0,512.0,157184.0,0.599609375,medium,width_medium,height_large
a0ed62efc8bf9e5053d18e250390b96d,9,Other lesion,1155.0,1331.0,1815.0,1622.0,660.0,291.0,192060.0,2.268041237113402,medium,width_large,height_medium
09f9a62fceffacc4d062a7fe24a626b8,7,Lung Opacity,1129.0,1261.0,1427.0,1758.0,298.0,497.0,148106.0,0.5995975855130785,medium,width_medium,height_large
af9a9224cf1f0dd1bacdb95a1b8ea36b,2,Calcification,1671.0,1365.0,1828.0,1643.0,157.0,278.0,43646.0,0.564748201438849,medium,width_small,height_medium
033e1637bed9b9f3dccac9c6c419adc2,8,Nodule/Mass,2283.0,1111.0,2406.0,1216.0,123.0,105.0,12915.0,1.1714285714285715,small,width_small,height_small
18a5c8860abc63dbef3627d3e5efd951,13,Pulmonary fibrosis,1852.0,622.0,1922.0,671.0,70.0,49.0,3430.0,1.4285714285714286,very_small,width_very_small,height_very_small
c184ac40eb6c1713f28f34582f768c5d,9,Other lesion,677.0,760.0,1232.0,1248.0,555.0,488.0,270840.0,1.1372950819672132,medium,width_medium,height_large
